id:ID,name,:LABEL
113.2克,113.2克,Biology
1990年,1990年,Biology
2010年7月22日,2010年7月22日,Biology
2016年10月4日,2016年10月4日,Biology
2026年2月9日,2026年2月9日,Biology
414,414,Other
上海野生动物园,上海野生动物园,Habitat
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Habitat
优优,优优,Person
半半,半半,Alias
半半,半半,Entity
四川宝兴野外,四川宝兴野外,Habitat
山东省,山东省,Place
拆家,拆家,Behavior
月月,月月,Person
杭州地区文旅活动形象代言熊,杭州地区文旅活动形象代言熊,Alias
杭州野生动物世界,杭州野生动物世界,Habitat
泉泉,泉泉,Alias
泉泉,泉泉,Entity
济南动物园,济南动物园,Habitat
福宝,福宝,Person
约130千克,约130千克,Biology
肺水肿及呼吸衰竭,肺水肿及呼吸衰竭,Disease
英英家族,英英家族,Other
英雄母亲,英雄母亲,Alias
贵妃坐,贵妃坐,Behavior
雌性,雌性,Biology
龙古,龙古,Alias
