id:ID,name,:LABEL
1092,1092,Biology
1101,1101,Biology
1102,1102,Other
1107,1107,Other
1108,1108,Biology
1115,1115,Biology
1180,1180,Other
125克,125克,Biology
13.6千克,13.6千克,Biology
13072票,13072票,Other
191克,191克,Biology
1978年9月8日,1978年9月8日,Biology
1983年9月14日,1983年9月14日,Biology
1984年10月9日,1984年10月9日,Biology
1993年9月19日,1993年9月19日,Biology
1993年9月19日,1993年9月19日,Other
1998年8月13日,1998年8月13日,Biology
2000年8月10日,2000年8月10日,Biology
2000年8月18日,2000年8月18日,Biology
2003年12月,2003年12月,Biology
2003年9月6日,2003年9月6日,Biology
2004年8月30日,2004年8月30日,Biology
2007年8月24日,2007年8月24日,Biology
2007年9月14日,2007年9月14日,Biology
2013年8月14日,2013年8月14日,Biology
2013年8月19日,2013年8月19日,Biology
2015年6月27日,2015年6月27日,Biology
2017年8月10日,2017年8月10日,Biology
2017年8月11日,2017年8月11日,Biology
2017年8月21日,2017年8月21日,Biology
2017年8月21日,2017年8月21日,Other
2017年8月3日,2017年8月3日,Biology
2017年9月14日,2017年9月14日,Biology
2019年6月26日,2019年6月26日,Biology
2019年7月6日,2019年7月6日,Biology
2020年7月23日,2020年7月23日,Biology
2022年6月21日,2022年6月21日,Biology
2022年6月21日,2022年6月21日,Other
2023年7月6日,2023年7月6日,Biology
2024,2024,Biology
2024年3月23日,2024年3月23日,Biology
2024年3月23日,2024年3月23日,Other
2024年6月12日,2024年6月12日,Biology
2025年玫瑰花车大游行,2025年玫瑰花车大游行,Other
211.6克,211.6克,Biology
22岁生日,22岁生日,Biology
259,259,Other
401,401,Other
476,476,Other
513,513,Biology
516,516,Other
571,571,Biology
586,586,Other
688,688,Biology
689,689,Biology
889,889,Other
892,892,Other
952,952,Other
96克,96克,Biology
上海野生动物园,上海野生动物园,Habitat
上海野生动物园,上海野生动物园,Place
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Habitat
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Place
中国大熊猫保护研究中心卧龙神树坪基地,中国大熊猫保护研究中心卧龙神树坪基地,Habitat
中国大熊猫保护研究中心卧龙神树坪基地,中国大熊猫保护研究中心卧龙神树坪基地,Place
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Habitat
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Place
中国大熊猫保护研究中心都江堰基地,中国大熊猫保护研究中心都江堰基地,Habitat
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Habitat
乌兰察布市林胡古塞熊猫馆,乌兰察布市林胡古塞熊猫馆,Habitat
乐宝,乐宝,Species
九九,九九,Entity
九九,九九,Person
九九,九九,Species
九宫格火锅年夜饭,九宫格火锅年夜饭,Other
争争,争争,Entity
二丫头,二丫头,Entity
二喜,二喜,Species
二巧,二巧,Species
云儿,云儿,Entity
云儿,云儿,Person
云儿,云儿,Species
云朵,云朵,Entity
云朵,云朵,Person
京东电脑数码,京东电脑数码,Person
京东联合宝泉钱币,京东联合宝泉钱币,Person
京宝,京宝,Alias
京宝,京宝,Entity
京宝,京宝,Person
京宝,京宝,Species
京蓉,京蓉,Species
亮亮,亮亮,Entity
亮亮,亮亮,Species
人工哺育,人工哺育,Behavior
仨儿,仨儿,Entity
佑佑,佑佑,Person
佑佑,佑佑,Species
保定爱保野生动物世界,保定爱保野生动物世界,Habitat
俯卧撑,俯卧撑,Behavior
倩宝,倩宝,Entity
健健,健健,Species
元晶,元晶,Entity
兄弟姐妹数量,兄弟姐妹数量,Other
公主,公主,Person
六边形战士,六边形战士,Alias
兴兴,兴兴,Species
兴安,兴安,Species
兴路,兴路,Person
兴路,兴路,Species
冉冉,冉冉,Person
冉冉,冉冉,Species
冥想（坐树枝）,冥想（坐树枝）,Behavior
冰蛋糕,冰蛋糕,Other
刚刚,刚刚,Alias
北京动物园,北京动物园,Habitat
北京动物园,北京动物园,Place
北京动物园十三陵饲养场,北京动物园十三陵饲养场,Habitat
华丽,华丽,Entity
华丽,华丽,Person
华丽,华丽,Species
华妍,华妍,Person
华豹,华豹,Person
单杠空翻,单杠空翻,Behavior
南京汤山紫清湖野生动物世界,南京汤山紫清湖野生动物世界,Habitat
南京红山森林动物园,南京红山森林动物园,Place
博斯,博斯,Person
博斯,博斯,Species
博斯2022大仔,博斯2022大仔,Species
卧龙临时安置点,卧龙临时安置点,Habitat
友友,友友,Person
友友,友友,Species
可可,可可,Entity
吉福,吉福,Person
向野,向野,Species
启启,启启,Person
呼和浩特,呼和浩特,Place
呼和浩特大青山野生动物园,呼和浩特大青山野生动物园,Habitat
呼和浩特大青山野生动物园,呼和浩特大青山野生动物园,Place
呼和浩特市大青山野生动物园,呼和浩特市大青山野生动物园,Place
和和,和和,Entity
和和,和和,Person
和和,和和,Species
喜妹,喜妹,Person
四川,四川,Place
四川天府银行,四川天府银行,Person
四川宝兴,四川宝兴,Place
四川省雅安市宝兴县邓池沟景区的大熊猫宣教中心、大熊猫国际溯源营地,四川省雅安市宝兴县邓池沟景区的大熊猫宣教中心、大熊猫国际溯源营地,Place
园园,园园,Person
园欣,园欣,Person
圆圆,圆圆,Person
圆圆,圆圆,Species
圣迭戈动物园,圣迭戈动物园,Place
壮壮,壮壮,Entity
壮壮,壮壮,Person
壮壮,壮壮,Species
大双,大双,Species
大水桶,大水桶,Alias
大连森林动物园,大连森林动物园,Place
天津动物园,天津动物园,Habitat
天津动物园,天津动物园,Place
太妃糖,太妃糖,Alias
央视中秋晚会,央视中秋晚会,Other
妃妃,妃妃,Person
妙音,妙音,Entity
妙音,妙音,Person
妙音,妙音,Species
娅娅,娅娅,Species
娇子,娇子,Person
娜娜,娜娜,Person
娜娜,娜娜,Species
媛妹,媛妹,Alias
宝哥,宝哥,Entity
宝宝,宝宝,Person
宝宝,宝宝,Species
宝新,宝新,Species
家和,家和,Person
家美,家美,Person
宽宽,宽宽,Alias
小丫头,小丫头,Species
小双,小双,Species
小帅,小帅,Alias
小狐狸,小狐狸,Alias
小玩子,小玩子,Alias
岳阳中华大熊猫苑,岳阳中华大熊猫苑,Habitat
峨眉仙芝竹尖生态园,峨眉仙芝竹尖生态园,Habitat
希望,希望,Person
希望,希望,Species
希梦,希梦,Person
平平,平平,Person
广州动物园,广州动物园,Habitat
庆仔,庆仔,Species
庆庆,庆庆,Species
庆贺,庆贺,Person
庆贺,庆贺,Species
府府,府府,Entity
府府,府府,Person
彤彤,彤彤,Entity
憨憨,憨憨,Person
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Habitat
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Place
我为国宝种竹子,我为国宝种竹子,Other
拆家,拆家,Behavior
攀爬,攀爬,Behavior
新媛,新媛,Person
新媛,新媛,Species
新星,新星,Person
明明,明明,Species
星星,星星,Species
星蓉,星蓉,Species
星雅,星雅,Species
晔晔,晔晔,Person
朗朗,朗朗,Person
格格,格格,Entity
格格,格格,Person
格格,格格,Species
梦梦,梦梦,Species
楼楼,楼楼,Person
楼楼,楼楼,Species
武俊,武俊,Entity
武岗,武岗,Person
武杰,武杰,Person
水灵,水灵,Person
水灵,水灵,Species
永巴,永巴,Person
汉媛,汉媛,Person
汉媛,汉媛,Species
江苏盐城大丰港动物园,江苏盐城大丰港动物园,Habitat
江苏盐城大丰港动物园,江苏盐城大丰港动物园,Place
泰山天颐湖景区,泰山天颐湖景区,Habitat
泰山天颐湖景区,泰山天颐湖景区,Place
浙江省网易慈善基金会,浙江省网易慈善基金会,Person
涓涓,涓涓,Person
淄博如月湖湿地公园大熊猫科普教育基地,淄博如月湖湿地公园大熊猫科普教育基地,Habitat
淄博如月湖湿地公园大熊猫科普教育基地,淄博如月湖湿地公园大熊猫科普教育基地,Place
清风,清风,Entity
清风,清风,Person
清风,清风,Species
湖南凤凰中华大熊猫苑,湖南凤凰中华大熊猫苑,Habitat
