id:ID,name,:LABEL
1375,1375,Other
165,165,Other
1975年6月7日,1975年6月7日,Biology
1989年1月29日,1989年1月29日,Biology
2021年9月12日,2021年9月12日,Other
26公斤,26公斤,Biology
Ying Ying,Ying Ying,Alias
中国大熊猫保护研究中心卧龙神树坪基地,中国大熊猫保护研究中心卧龙神树坪基地,Habitat
中国大熊猫保护研究中心都江堰基地,中国大熊猫保护研究中心都江堰基地,Habitat
亮亮,亮亮,Species
北京动物园,北京动物园,Place
双双,双双,Species
史密森学会国家动物园,史密森学会国家动物园,Place
喜爱攀爬活动,喜爱攀爬活动,Behavior
四川宝兴县,四川宝兴县,Place
墨西哥,墨西哥,Place
墨西哥查普特佩克动物园,墨西哥查普特佩克动物园,Habitat
墨西哥查普特佩克动物园,墨西哥查普特佩克动物园,Place
家美,家美,Person
性格独立,性格独立,Behavior
朵蔚,朵蔚,Species
秀华,秀华,Species
美国华盛顿国家动物园,美国华盛顿国家动物园,Habitat
美国华盛顿国家动物园,美国华盛顿国家动物园,Place
美心,美心,Alias
贝贝,贝贝,Person
贝贝,贝贝,Species
迎迎,迎迎,Entity
雌性,雌性,Biology
青仔,青仔,Person
青宝,青宝,Alias
青宝,青宝,Entity
