id:ID,name,:LABEL
105克,105克,Biology
1081,1081,Other
1972年,1972年,Biology
1985年,1985年,Biology
1985年,1985年,Other
1999年11月28日,1999年11月28日,Biology
2007年8月13日,2007年8月13日,Biology
2008,2008,Other
2008年4月30日,2008年4月30日,Biology
2008年4月30日,2008年4月30日,Other
2013年7月10日,2013年7月10日,Biology
2016年6月23日,2016年6月23日,Other
2017年6月,2017年6月,Biology
2017年7月20日,2017年7月20日,Biology
2021年9月27日,2021年9月27日,Biology
2024年10月,2024年10月,Other
2024年12月,2024年12月,Other
203克,203克,Biology
680,680,Other
868,868,Other
999,999,Other
上海动物园,上海动物园,Habitat
中国梦,中国梦,Other
中德大熊猫合作,中德大熊猫合作,Other
二丫头,二丫头,Person
兴兴,兴兴,Entity
勇勇,勇勇,Person
北京动物园,北京动物园,Habitat
双双,双双,Person
和风,和风,Person
墨西哥,墨西哥,Habitat
妮可,妮可,Entity
妮妮,妮妮,Person
妮娜,妮娜,Person
小丫头,小丫头,Person
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Habitat
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Place
日本上野动物园,日本上野动物园,Habitat
星一,星一,Person
星二,星二,Person
星光,星光,Entity
星蓉,星蓉,Entity
星雅,星雅,Person
柏林动物园,柏林动物园,Habitat
梦圆,梦圆,Person
梦好,梦好,Person
梦想,梦想,Person
梦梦,梦梦,Entity
梦甜,梦甜,Person
科比,科比,Person
童童,童童,Person
美国,美国,Place
肿瘤消融切除术及髋关节重建术,肿瘤消融切除术及髋关节重建术,Treatment
胸膜,胸膜,Biology
都江堰熊猫谷,都江堰熊猫谷,Habitat
陵陵,陵陵,Entity
雄性,雄性,Biology
雌性,雌性,Biology
风光兄弟,风光兄弟,Alias
