id:ID,name,:LABEL
125.5g,125.5g,Biology
1990年7月1日,1990年7月1日,Biology
2002年7月17日,2002年7月17日,Biology
2003年8月14日,2003年8月14日,Biology
2003年8月1日,2003年8月1日,Biology
2007年6月30日,2007年6月30日,Biology
2007年6月30日,2007年6月30日,Other
2008年7月29日,2008年7月29日,Biology
2015年8月15日,2015年8月15日,Biology
2016年10月9日,2016年10月9日,Biology
2018年7月12日,2018年7月12日,Biology
2020年7月6日,2020年7月6日,Biology
2023年,2023年,Behavior
2025年,2025年,Behavior
2025年6月29日,2025年6月29日,Behavior
2025年6月29日,2025年6月29日,Biology
2025年8月14日,2025年8月14日,Behavior
2026年2月10日,2026年2月10日,Biology
2026年5月9日,2026年5月9日,Biology
2026年7月4日,2026年7月4日,Behavior
360,360,Other
549,549,Other
561,561,Biology
565,565,Other
665,665,Biology
715,715,Other
972,972,Biology
Unlimited Potential,Unlimited Potential,Alias
上海动物园,上海动物园,Place
中国大熊猫保护研究中心卧龙神树坪基地,中国大熊猫保护研究中心卧龙神树坪基地,Habitat
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Habitat
中国大熊猫保护研究中心都江堰基地,中国大熊猫保护研究中心都江堰基地,Place
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Habitat
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Place
乐乐,乐乐,Entity
云汇,云汇,Person
亲亲,亲亲,Entity
亲亲,亲亲,Person
亲亲爱爱,亲亲爱爱,Entity
仙人掌叶,仙人掌叶,Habitat
倩宝,倩宝,Person
冰冰,冰冰,Person
功仔,功仔,Person
卧龙基地,卧龙基地,Place
友友,友友,Person
喜妹,喜妹,Person
四川,四川,Place
四川都江堰基地,四川都江堰基地,Place
园园,园园,Entity
圆圆,圆圆,Person
墨中友好交往的见证,墨中友好交往的见证,Alias
墨西哥,墨西哥,Place
墨西哥及拉丁美洲唯一现存大熊猫,墨西哥及拉丁美洲唯一现存大熊猫,Other
墨西哥查普尔特佩克动物园,墨西哥查普尔特佩克动物园,Habitat
大地,大地,Person
大连森林动物园,大连森林动物园,Place
妹珠,妹珠,Person
娅老大,娅老大,Person
娜娜,娜娜,Person
家和,家和,Entity
家美,家美,Person
小丫,小丫,Person
广东长隆野生动物世界,广东长隆野生动物世界,Habitat
广州长隆野生动物世界,广州长隆野生动物世界,Habitat
彤彤,彤彤,Person
微软公司,微软公司,Person
念念,念念,Person
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Habitat
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Place
拆迁办主任,拆迁办主任,Alias
挖煤大王,挖煤大王,Alias
新加坡,新加坡,Place
新月,新月,Entity
朵蔚,朵蔚,Person
杭州动物园,杭州动物园,Habitat
杭州动物园,杭州动物园,Place
查普尔特佩克动物园,查普尔特佩克动物园,Place
核桃坪基地,核桃坪基地,Habitat
核桃坪基地,核桃坪基地,Place
梅兰竹菊四大美女之一,梅兰竹菊四大美女之一,Alias
梅清,梅清,Person
欣欣,欣欣,Entity
沪宝,沪宝,Entity
沪宝,沪宝,Person
泉泉,泉泉,Person
海外现存最长寿大熊猫,海外现存最长寿大熊猫,Alias
海外现存最长寿大熊猫,海外现存最长寿大熊猫,Other
潍坊金宝乐园,潍坊金宝乐园,Habitat
潍坊金宝乐园,潍坊金宝乐园,Place
潜潜,潜潜,Alias
爱爱,爱爱,Entity
爱爱,爱爱,Person
玲琅,玲琅,Entity
琳琳,琳琳,Person
知路,知路,Person
祥祥,祥祥,Person
福福,福福,Person
科比,科比,Person
竹子,竹子,Habitat
竹韵,竹韵,Entity
紫林,紫林,Person
紫苏,紫苏,Person
绅威,绅威,Person
肠系膜扭转引发多器官功能衰竭,肠系膜扭转引发多器官功能衰竭,Disease
育幼能力,育幼能力,Behavior
肺部衣原体感染继发心力衰竭,肺部衣原体感染继发心力衰竭,Disease
芝芝,芝芝,Person
花花,花花,Person
苏州,苏州,Place
苏州太湖国家湿地公园,苏州太湖国家湿地公园,Habitat
苏星,苏星,Person
苏琳,苏琳,Person
苏琳2019大仔,苏琳2019大仔,Person
苏阳,苏阳,Person
荣荣,荣荣,Person
西安秦岭野生动物园,西安秦岭野生动物园,Habitat
贝贝,贝贝,Person
迎迎,迎迎,Person
都江堰基地,都江堰基地,Habitat
都江堰熊猫谷,都江堰熊猫谷,Habitat
金虎,金虎,Entity
金虎,金虎,Person
锦心,锦心,Person
闽闽,闽闽,Entity
闽闽,闽闽,Person
阳光,阳光,Person
陕西,陕西,Habitat
陕西省珍稀野生动物抢救饲养研究中心,陕西省珍稀野生动物抢救饲养研究中心,Habitat
陕西秦岭大熊猫佛坪救护繁育研究基地,陕西秦岭大熊猫佛坪救护繁育研究基地,Habitat
雄性,雄性,Biology
雅安碧峰峡基地,雅安碧峰峡基地,Habitat
雅安碧峰峡基地,雅安碧峰峡基地,Place
雌性,雌性,Biology
雷雷,雷雷,Person
震生,震生,Person
香冰,香冰,Entity
香冰,香冰,Person
香果,香果,Entity
香果,香果,Person
香果女侠,香果女侠,Alias
龙古,龙古,Entity
龙古,龙古,Person
龙欣,龙欣,Person
