:START_ID,:END_ID,:TYPE,source_file,evidence,category
玲琅,中国大熊猫保护研究中心卧龙神树坪基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,大熊猫玲琅是中国大熊猫保护研究中心卧龙神树坪基地于2018年7月12日出生的一只雌性大熊猫。,熊猫资料
玲琅,2018年7月12日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,大熊猫玲琅是中国大熊猫保护研究中心卧龙神树坪基地于2018年7月12日出生的一只雌性大熊猫。,熊猫资料
玲琅,雌性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,大熊猫玲琅是中国大熊猫保护研究中心卧龙神树坪基地于2018年7月12日出生的一只雌性大熊猫。,熊猫资料
玲琅,苏琳,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,其母亲为大熊猫苏琳,熊猫资料
玲琅,云汇,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,同胞兄弟姐妹包括大熊猫云汇、大熊猫苏星、苏琳2019大仔、大熊猫苏阳、紫苏、紫林。,熊猫资料
玲琅,苏星,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,同胞兄弟姐妹包括大熊猫云汇、大熊猫苏星、苏琳2019大仔、大熊猫苏阳、紫苏、紫林。,熊猫资料
玲琅,苏琳2019大仔,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,同胞兄弟姐妹包括大熊猫云汇、大熊猫苏星、苏琳2019大仔、大熊猫苏阳、紫苏、紫林。,熊猫资料
玲琅,苏阳,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,同胞兄弟姐妹包括大熊猫云汇、大熊猫苏星、苏琳2019大仔、大熊猫苏阳、紫苏、紫林。,熊猫资料
玲琅,紫苏,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,同胞兄弟姐妹包括大熊猫云汇、大熊猫苏星、苏琳2019大仔、大熊猫苏阳、紫苏、紫林。,熊猫资料
玲琅,紫林,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,同胞兄弟姐妹包括大熊猫云汇、大熊猫苏星、苏琳2019大仔、大熊猫苏阳、紫苏、紫林。,熊猫资料
欣欣,360,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,欣欣，雌性大熊猫，谱系号360，1990年7月1日出生于墨西哥查普尔特佩克动物园,熊猫资料
欣欣,雌性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,欣欣，雌性大熊猫，谱系号360，1990年7月1日出生于墨西哥查普尔特佩克动物园,熊猫资料
欣欣,墨西哥查普尔特佩克动物园,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,欣欣，雌性大熊猫，谱系号360，1990年7月1日出生于墨西哥查普尔特佩克动物园,熊猫资料
欣欣,1990年7月1日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,欣欣，雌性大熊猫，谱系号360，1990年7月1日出生于墨西哥查普尔特佩克动物园,熊猫资料
欣欣,朵蔚,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,母亲为朵蔚,熊猫资料
欣欣,迎迎,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,系1975年中国政府赠墨大熊猫迎迎与贝贝的后代,熊猫资料
欣欣,贝贝,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,系1975年中国政府赠墨大熊猫迎迎与贝贝的后代,熊猫资料
欣欣,墨西哥,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,现为墨西哥及拉丁美洲唯一现存大熊猫。,熊猫资料
欣欣,竹子,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,查普尔特佩克动物园通过建造空调房、种植竹子并添加仙人掌叶等饲养措施,熊猫资料
欣欣,仙人掌叶,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,查普尔特佩克动物园通过建造空调房、种植竹子并添加仙人掌叶等饲养措施,熊猫资料
欣欣,2025年6月29日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,墨西哥自2017年起每年为其举办生日庆典，2025年6月29日墨环境保护部联合多方机构为其举办35岁庆生活动,熊猫资料
欣欣,2026年7月4日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,2026年7月4日，墨西哥首都墨西哥城在查普尔特佩克公园举行活动，庆祝大熊猫“欣欣”36岁生日,熊猫资料
欣欣,海外现存最长寿大熊猫,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,作为迎迎与贝贝的第三代后代，欣欣现为海外现存最长寿大熊猫,熊猫资料
欣欣,墨中友好交往的见证,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,其生存状况被视作墨中友好交往的见证。,熊猫资料
竹韵,549,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,"竹韵（谱系号549），雌性大熊猫，""梅兰竹菊四大美女之一""",熊猫资料
竹韵,雌性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,"竹韵（谱系号549），雌性大熊猫，""梅兰竹菊四大美女之一""",熊猫资料
竹韵,梅兰竹菊四大美女之一,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,"竹韵（谱系号549），雌性大熊猫，""梅兰竹菊四大美女之一""",熊猫资料
竹韵,中国大熊猫保护研究中心核桃坪野化培训基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,2002年7月17日出生于中国大熊猫保护研究中心核桃坪野化培训基地,熊猫资料
竹韵,2002年7月17日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,2002年7月17日出生于中国大熊猫保护研究中心核桃坪野化培训基地,熊猫资料
竹韵,雷雷,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,母亲为雷雷，父亲为大地,熊猫资料
竹韵,大地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,母亲为雷雷，父亲为大地,熊猫资料
竹韵,龙欣,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,与龙欣、娜娜、圆圆、友友为同辈,熊猫资料
竹韵,娜娜,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,与龙欣、娜娜、圆圆、友友为同辈,熊猫资料
竹韵,圆圆,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图22\part_01.md,与龙欣、娜娜、圆圆、友友为同辈,熊猫资料
