id:ID,name,:LABEL
1.2公斤,1.2公斤,Biology
1008,1008,Other
1085,1085,Other
1117,1117,Other
115克,115克,Biology
115公斤,115公斤,Biology
1166,1166,Other
1171,1171,Other
1191,1191,Other
1250,1250,Other
1261,1261,Other
1262,1262,Other
132g,132g,Biology
161克,161克,Biology
166.8g,166.8g,Biology
1992年9月3日,1992年9月3日,Other
1999年8月23日,1999年8月23日,Biology
2000年9月12日,2000年9月12日,Biology
2006年,2006年,Other
2008年10月15日,2008年10月15日,Biology
2010年11月3日,2010年11月3日,Other
2010年7月2日,2010年7月2日,Biology
2010年7月8日,2010年7月8日,Biology
2010年8月3日,2010年8月3日,Biology
2011年,2011年,Other
2011年7月24日,2011年7月24日,Biology
2012年10月11日,2012年10月11日,Biology
2012年7月28日,2012年7月28日,Biology
2013年8月23日,2013年8月23日,Biology
2016年7月1日,2016年7月1日,Biology
2017年10月4日,2017年10月4日,Biology
2017年7月26日,2017年7月26日,Other
2018年,2018年,Other
2018年9月19日,2018年9月19日,Biology
2019年10月4日,2019年10月4日,Behavior
2019年10月4日,2019年10月4日,Biology
2019年6月5日,2019年6月5日,Biology
2019年7月26日,2019年7月26日,Biology
2020年10月18日,2020年10月18日,Biology
2021年10月2日,2021年10月2日,Behavior
2021年10月2日,2021年10月2日,Biology
2021年1月7日,2021年1月7日,Biology
2021年7月17日,2021年7月17日,Biology
2021年7月1日,2021年7月1日,Biology
2021年7月23日20时20分,2021年7月23日20时20分,Other
2022年10月19日,2022年10月19日,Behavior
2022年11月17日,2022年11月17日,Behavior
2022年11月17日,2022年11月17日,Biology
2023年10月4日,2023年10月4日,Behavior
2023年7月26日,2023年7月26日,Behavior
2023年7月26日,2023年7月26日,Biology
2024年10月4日,2024年10月4日,Behavior
2024年10月4日,2024年10月4日,Biology
2025年10月4日,2025年10月4日,Behavior
2025年10月4日,2025年10月4日,Biology
2026年6月3日,2026年6月3日,Other
2026年7月24日,2026年7月24日,Biology
387,387,Other
403,403,Biology
408,408,Biology
416,416,Biology
488,488,Biology
50公斤,50公斤,Biology
523,523,Other
607,607,Biology
765,765,Other
766,766,Biology
768,768,Biology
777,777,Biology
801,801,Other
811,811,Other
841,841,Biology
897,897,Other
Xiao Qi Ji,Xiao Qi Ji,Alias
一家,一家,Person
七喜,七喜,Person
七巧,七巧,Person
上海野生动物园,上海野生动物园,Habitat
中国大熊猫保护中心雅安碧峰峡基地,中国大熊猫保护中心雅安碧峰峡基地,Habitat
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Place
