id:ID,name,:LABEL
1969年,1969年,Other
1995年8月21日,1995年8月21日,Biology
1995年8月21日,1995年8月21日,Other
2005年7月12日,2005年7月12日,Biology
2005年7月12日,2005年7月12日,Other
2006年8月30日,2006年8月30日,Biology
2006年8月30日,2006年8月30日,Other
2024年5月13日,2024年5月13日,Disease
2024年5月13日,2024年5月13日,Other
217,217,Other
425,425,Other
645,645,Other
Mother Jiao,Mother Jiao,Alias
七星景区,七星景区,Place
云南野生动物园,云南野生动物园,Habitat
倩倩,倩倩,Entity
倩倩,倩倩,Person
倩倩,倩倩,Species
冰冰,冰冰,Person
四川卧龙保护区,四川卧龙保护区,Place
四川卧龙保护区竹子开花事件,四川卧龙保护区竹子开花事件,Other
四川省美姑县,四川省美姑县,Place
囡囡,囡囡,Entity
囡囡,囡囡,Person
囡囡,囡囡,Species
大娇,大娇,Entity
大娇,大娇,Person
大娇,大娇,Species
大相岭放归基地,大相岭放归基地,Habitat
娇奥,娇奥,Entity
娇奥,娇奥,Person
娇奥,娇奥,Species
娇子,娇子,Entity
娇子,娇子,Person
娇庆,娇庆,Person
娇庆,娇庆,Species
娇毅,娇毅,Entity
娇毅,娇毅,Person
娇毅,娇毅,Species
娇阳,娇阳,Person
小娇,小娇,Person
小娇,小娇,Species
德国,德国,Place
成都动物园,成都动物园,Habitat
成都卷烟厂,成都卷烟厂,Person
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Habitat
最强天线,最强天线,Alias
林楠,林楠,Person
桂林动物园,桂林动物园,Place
河南五龙山野生动物王国,河南五龙山野生动物王国,Habitat
湖州,湖州,Place
福州,福州,Place
科琳,科琳,Person
美美,美美,Alias
美美,美美,Entity
茶百道,茶百道,Person
茶茶,茶茶,Alias
都江堰熊猫谷,都江堰熊猫谷,Habitat
都江堰繁育野放研究中心,都江堰繁育野放研究中心,Habitat
雌性,雌性,Biology
