id:ID,name,:LABEL
1020,1020,Other
117克,117克,Biology
1279,1279,Other
1291,1291,Other
16周岁,16周岁,Other
171克,171克,Biology
2000年9月16日,2000年9月16日,Biology
2007年8月24日,2007年8月24日,Other
2008年7月21日,2008年7月21日,Other
2010年7月5日,2010年7月5日,Other
2010年8月11日,2010年8月11日,Biology
2014年6月30日,2014年6月30日,Biology
2014年8月15日,2014年8月15日,Biology
2014年8月15日,2014年8月15日,Other
2015年8月15日,2015年8月15日,Other
2016年,2016年,Other
2016年7月30日,2016年7月30日,Biology
2020年6月23日,2020年6月23日,Other
2020年8月17日,2020年8月17日,Biology
2021-05-31,2021-05-31,Biology
2021中国航天文化艺术论坛,2021中国航天文化艺术论坛,Other
2021年5月31日,2021年5月31日,Biology
2021年9月26日,2021年9月26日,Other
2022-06-22,2022-06-22,Biology
2022-07-10,2022-07-10,Biology
2022-07-13,2022-07-13,Biology
2022年12月29日,2022年12月29日,Behavior
2022年6月15日,2022年6月15日,Biology
2022年6月16日,2022年6月16日,Biology
2022年6月22日,2022年6月22日,Biology
2022年6月29日,2022年6月29日,Biology
2022年7月10日,2022年7月10日,Biology
2022年7月13日,2022年7月13日,Biology
2022年7月14日,2022年7月14日,Biology
2022年7月19日,2022年7月19日,Biology
2023-10-02,2023-10-02,Biology
2023年10月2日,2023年10月2日,Biology
2023年9月6日,2023年9月6日,Biology
2024年4月22日,2024年4月22日,Other
2026年4月3日11时57分,2026年4月3日11时57分,Other
27公斤,27公斤,Biology
500,500,Other
524,524,Other
687,687,Other
707,707,Other
783,783,Other
85.3克,85.3克,Biology
915,915,Other
935,935,Other
973,973,Other
“2021中国航天文化艺术论坛”,“2021中国航天文化艺术论坛”,Other
“世博熊猫”,“世博熊猫”,Alias
“国宝迎国庆”展览活动,“国宝迎国庆”展览活动,Other
上海野生动物园,上海野生动物园,Habitat
世博熊猫,世博熊猫,Alias
中国保护大熊猫研究中心,中国保护大熊猫研究中心,Place
中国大熊猫保护研究中心卧龙神树坪基地,中国大熊猫保护研究中心卧龙神树坪基地,Habitat
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Habitat
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Habitat
二巧,二巧,Person
云喂养,云喂养,Behavior
佑佑,佑佑,Entity
佑佑,佑佑,Person
保留较多野性,保留较多野性,Behavior
倒佳金钩,倒佳金钩,Behavior
倩倩,倩倩,Person
倩宝,倩宝,Person
傲客,傲客,Person
傲然,傲然,Person
元宵,元宵,Person
元旦集体亮相活动,元旦集体亮相活动,Other
公主,公主,Person
兴兴,兴兴,Person
兴路,兴路,Person
冉冉,冉冉,Person
刀疤达,刀疤达,Alias
刘畊宏,刘畊宏,Alias
初心,初心,Entity
勇勇,勇勇,Person
北京动物园奥运熊猫馆,北京动物园奥运熊猫馆,Habitat
北侠,北侠,Alias
北侠,北侠,Entity
北侠,北侠,Person
北川,北川,Person
北辰,北辰,Entity
升谊,升谊,Alias
升谊,升谊,Entity
南京红山森林动物园,南京红山森林动物园,Habitat
吉林省东北虎园,吉林省东北虎园,Habitat
吵吵,吵吵,Entity
哺乳纲、熊科、大熊猫属哺乳动物,哺乳纲、熊科、大熊猫属哺乳动物,Species
喜爱在雪地中活动,喜爱在雪地中活动,Behavior
四川中国大熊猫保护研究中心,四川中国大熊猫保护研究中心,Habitat
四川北川大熊猫文旅消费季启动仪式,四川北川大熊猫文旅消费季启动仪式,Other
四川北川大熊猫文旅消费季启动仪式,四川北川大熊猫文旅消费季启动仪式,Place
四川卧龙中国大熊猫保护研究中心核桃坪野化培训基地,四川卧龙中国大熊猫保护研究中心核桃坪野化培训基地,Habitat
囡囡,囡囡,Person
园欣,园欣,Person
国宝迎国庆,国宝迎国庆,Other
国家航天局新闻宣传中心,国家航天局新闻宣传中心,Person
国庆大熊猫,国庆大熊猫,Alias
圆圆,圆圆,Person
塔基丁,塔基丁,Person
墨足,墨足,Alias
壮妹,壮妹,Person
大地,大地,Person
大娇,大娇,Person
大班长,大班长,Alias
太原动物园,太原动物园,Habitat
太阳产房,太阳产房,Habitat
奂彩,奂彩,Entity
奥林匹亚,奥林匹亚,Person
好动,好动,Behavior
娅星,娅星,Person
娇奥,娇奥,Person
娇毅,娇毅,Entity
宫主,宫主,Alias
宫延楼,宫延楼,Person
家和,家和,Person
家园,家园,Person
家欣,家欣,Entity
家美,家美,Entity
家美的二崽,家美的二崽,Entity
家美的大崽,家美的大崽,Entity
小核桃,小核桃,Person
小甜包,小甜包,Alias
希望,希望,Person
徵羽,徵羽,Alias
徵羽,徵羽,Entity
德州动植物园,德州动植物园,Habitat
念念,念念,Person
急性出血性坏死性肠炎,急性出血性坏死性肠炎,Disease
性格文静,性格文静,Behavior
性格活泼好动,性格活泼好动,Behavior
性格活泼好动且保留较多野性,性格活泼好动且保留较多野性,Behavior
憨弟,憨弟,Alias
戏精小公主,戏精小公主,Alias
成都,成都,Place
成都动物园,成都动物园,Habitat
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Habitat
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Place
成都大熊猫繁育研究基地太阳产房,成都大熊猫繁育研究基地太阳产房,Place
成都大熊猫繁育研究基地探索密林区星汉馆,成都大熊猫繁育研究基地探索密林区星汉馆,Habitat
成都大熊猫繁育研究基地揽月馆,成都大熊猫繁育研究基地揽月馆,Habitat
成都康华生物制品股份有限公司,成都康华生物制品股份有限公司,Person
截肢手术,截肢手术,Treatment
抱盆喝奶,抱盆喝奶,Behavior
拆迁大队长,拆迁大队长,Alias
探索密林区星汉馆,探索密林区星汉馆,Habitat
揽月馆,揽月馆,Habitat
文莉,文莉,Person
文静,文静,Alias
文静,文静,Entity
新媛,新媛,Person
日本和歌山白浜野生动物园,日本和歌山白浜野生动物园,Habitat
星安,星安,Person
星愿,星愿,Entity
星繁,星繁,Person
星美,星美,Person
星语,星语,Person
星辉,星辉,Person
星雅,星雅,Person
最强天线,最强天线,Alias
月亮产房,月亮产房,Habitat
欢快奔跑,欢快奔跑,Behavior
欧阳玉靖,欧阳玉靖,Person
水灵,水灵,Entity
永巴,永巴,Person
永巴（1号）,永巴（1号）,Person
永明,永明,Person
永永,永永,Person
汉媛,汉媛,Person
泉州海丝野生动物世界,泉州海丝野生动物世界,Habitat
海浜,海浜,Person
淘宝,淘宝,Place
清风,清风,Person
炸毛,炸毛,Behavior
炸毛毛发,炸毛毛发,Biology
爬木架,爬木架,Behavior
生日庆祝活动,生日庆祝活动,Other
盼盼,盼盼,Person
知路,知路,Person
石家庄市动物园,石家庄市动物园,Habitat
福妮,福妮,Person
福娃,福娃,Person
科念,科念,Entity
秦岭大熊猫佛坪救护繁育研究基地,秦岭大熊猫佛坪救护繁育研究基地,Habitat
秦韵,秦韵,Entity
第九个“世界野生动植物日”,第九个“世界野生动植物日”,Other
