id:ID,name,:LABEL
-28℃,-28℃,Other
0.1%,0.1%,Other
1-2cm,1-2cm,Other
1-2个,1-2个,Other
1-2只,1-2只,Other
1-2天,1-2天,Other
1.2千克，10倍,1.2千克，10倍,Other
1.5岁以下,1.5岁以下,Other
10-14公斤,10-14公斤,Other
100%,100%,Other
100-300毫升，一至两次,100-300毫升，一至两次,Other
1000只(头)左右,1000只(头)左右,Other
10~14kg,10~14kg,Other
10~15千克,10~15千克,Other
10多个小时或更多,10多个小时或更多,Other
10毫米,10毫米,Other
1100只,1100只,Other
11只,11只,Other
12-16℃,12-16℃,Other
12-18公斤,12-18公斤,Other
12-18千克,12-18千克,Other
1200-1800毫米,1200-1800毫米,Other
120克,120克,Other
120克左右,120克左右,Other
123只,123只,Other
12小时,12小时,Other
12属、60多种,12属、60多种,Other
13个,13个,Other
1400多万元,1400多万元,Other
14个,14个,Other
1500-3000米,1500-3000米,Other
1500-3500米,1500-3500米,Other
150克,150克,Other
150公里,150公里,Other
150只,150只,Other
1596只,1596只,Other
1600米至3500米,1600米至3500米,Other
1605条,1605条,Other
160~180厘米,160~180厘米,Other
17%,17%,Other
17kg,17kg,Other
17条,17条,Other
1800多只,1800多只,Other
180千克,180千克,Other
1860只,1860只,Other
1862-1874年,1862-1874年,Other
1864只,1864只,Other
1869年,1869年,Other
1869年4月1日,1869年4月1日,Other
18只,18只,Other
1939年,1939年,Other
1941年,1941年,Other
1957-1980年,1957-1980年,Other
1961年,1961年,Other
1972年,1972年,Entity
1972年2月,1972年2月,Other
1978年,1978年,Other
1985年4月,1985年4月,Other
1987年7月14日,1987年7月14日,Other
1992年,1992年,Other
1996年9月10日,1996年9月10日,Other
1999年,1999年,Other
1999年8月21日,1999年8月21日,Other
19公里,19公里,Other
1~2公斤,1~2公斤,Other
1~3岁,1~3岁,Other
1万公顷,1万公顷,Other
1个月,1个月,Other
2-4 个小时,2-4 个小时,Other
2-5只,2-5只,Other
2-5天,2-5天,Other
20%多,20%多,Other
2001年,2001年,Other
2001年1月10日,2001年1月10日,Other
2002年10月,2002年10月,Other
2003年,2003年,Other
2003年10月,2003年10月,Other
2003年7月,2003年7月,Other
2003年8月19日,2003年8月19日,Other
2004年2月13日,2004年2月13日,Other
2005年7月9日,2005年7月9日,Other
2005年8月2日,2005年8月2日,Other
2007年11月7日,2007年11月7日,Other
2007年8月23日,2007年8月23日,Other
2007年8月3日,2007年8月3日,Other
2009年11月,2009年11月,Other
2009年8月5日,2009年8月5日,Other
2010年2月5日,2010年2月5日,Other
2010年8月23日,2010年8月23日,Other
2010年9月26日,2010年9月26日,Other
2012年11月,2012年11月,Other
2012年7月29日,2012年7月29日,Other
2013年8月14日,2013年8月14日,Other
2013年8月23日,2013年8月23日,Other
2014年1月11日,2014年1月11日,Other
2015年11月,2015年11月,Other
2015年8月22日,2015年8月22日,Other
2016年8月7日,2016年8月7日,Other
2017年1月,2017年1月,Other
2017年2月22日,2017年2月22日,Other
2018年12月4日,2018年12月4日,Other
2018年8月23日,2018年8月23日,Other
2019年11月21日,2019年11月21日,Other
2019年5月16日,2019年5月16日,Other
2020年8月21日,2020年8月21日,Other
20~30千克,20~30千克,Other
20世纪70年代,20世纪70年代,Other
20世纪80年代,20世纪80年代,Other
20世纪90年代中后期,20世纪90年代中后期,Other
20公斤,20公斤,Other
20日龄,20日龄,Other
210多只,210多只,Other
215只,215只,Other
2250亩,2250亩,Other
225克,225克,Other
22种,22种,Other
239只,239只,Other
23~40kg,23~40kg,Other
2400多只,2400多只,Other
24小时,24小时,Other
2500米左右,2500米左右,Other
258万公顷,258万公顷,Other
25只,25只,Other
27134平方公里,27134平方公里,Other
27134平方千米,27134平方千米,Other
287只,287只,Other
2~3天,2~3天,Other
2~4个小时,2~4个小时,Other
2~5只,2~5只,Other
2万平方公里,2万平方公里,Other
2年内,2年内,Other
2月龄之后,2月龄之后,Other
3-4次/日,3-4次/日,Other
3-5个月,3-5个月,Other
3-5月,3-5月,Other
3000米以上,3000米以上,Other
300万年前,300万年前,Other
324天,324天,Other
32个县,32个县,Place
33.2%,33.2%,Other
36克/日,36克/日,Other
37.5%,37.5%,Other
37.7℃,37.7℃,Other
375只,375只,Other
3~5月,3~5月,Other
3个月,3个月,Other
42.8克,42.8克,Other
44日龄,44日龄,Other
46.2%,46.2%,Other
4岁左右,4岁左右,Other
4月龄左右,4月龄左右,Other
50%,50%,Other
50-70万年前,50-70万年前,Other
500-1200毫米,500-1200毫米,Other
5000-6000种,5000-6000种,Other
50只,50只,Other
51克,51克,Other
5588米,5588米,Other
595米,595米,Other
59套,59套,Other
5mm,5mm,Other
5~13个小时,5~13个小时,Other
5~6次,5~6次,Other
5岁左右,5岁左右,Other
6%~15%,6%~15%,Other
60%,60%,Other
60-73千克,60-73千克,Other
60-80只,60-80只,Other
600只,600只,Other
633只,633只,Other
640-650毫米,640-650毫米,Other
650-750毫米,650-750毫米,Other
67个,67个,Other
67处,67处,Other
6岁左右,6岁左右,Other
70%,70%,Other
700m-3500m,700m-3500m,Other
700m到3500m,700m到3500m,Other
74-80克/日,74-80克/日,Other
760亩,760亩,Other
7~9月,7~9月,Other
80%,80%,Other
80-125千克,80-125千克,Other
800万年,800万年,Other
800万年前,800万年前,Other
80~150公斤,80~150公斤,Other
83-324天,83-324天,Other
83~200余天,83~200余天,Other
84消毒液,84消毒液,Treatment
900平方千米,900平方千米,Other
91万公顷,91万公顷,Other
95%,95%,Other
9个,9个,Other
9只,9只,Other
Ailuropoda melanoleuca,Ailuropoda melanoleuca,Other
A·戴维神父,A·戴维神父,Entity
Chi-Chi,Chi-Chi,Alias
Chi-Chi,Chi-Chi,Entity
DNA信息,DNA信息,Biology
Gerald Watterson,Gerald Watterson,Person
Peter Scott,Peter Scott,Person
WWF徽标,WWF徽标,Entity
一二年生竹子,一二年生竹子,Other
一半时间,一半时间,Other
一周后,一周后,Other
一岁,一岁,Other
一岁半,一岁半,Other
一年半到两年,一年半到两年,Other
一月时,一月时,Other
一百万到几百万年,一百万到几百万年,Other
一百万年前,一百万年前,Other
一百公里,一百公里,Other
三个月,三个月,Other
三到四只雄性追求一只发情雌性,三到四只雄性追求一只发情雌性,Other
三到四岁,三到四岁,Other
三月竹笋,三月竹笋,Species
上世纪八十年代,上世纪八十年代,Other
上林苑,上林苑,Place
上海,上海,Place
上百的大群,上百的大群,Other
下树前看清地面以确认安全,下树前看清地面以确认安全,Behavior
下颈部,下颈部,Biology
下颈部被毛相对稀疏、皮肤柔软、血管较粗、血管会膨胀,下颈部被毛相对稀疏、皮肤柔软、血管较粗、血管会膨胀,Biology
不停地走来走去,不停地走来走去,Behavior
不冬眠,不冬眠,Biology
不同叫声对应不同生理需求,不同叫声对应不同生理需求,Behavior
不同叫声对应不同生理需求（索食、排便、温度不适等）,不同叫声对应不同生理需求（索食、排便、温度不适等）,Behavior
不同种类的竹子或同种竹子的不同部位,不同种类的竹子或同种竹子的不同部位,Species
不育症,不育症,Disease
不能行走,不能行走,Biology
不足17%,不足17%,Other
与母亲长时间共处,与母亲长时间共处,Behavior
世界上第一个大熊猫野外生态观察站,世界上第一个大熊猫野外生态观察站,Alias
世界野生生物基金会（WWF）,世界野生生物基金会（WWF）,Other
东北区域,东北区域,Place
东南亚,东南亚,Place
东南季风的迎风面,东南季风的迎风面,Other
东南季风的迎风面,东南季风的迎风面,Place
"东经102°11'10""-108°30'52""","东经102°11'10""-108°30'52""",Other
丝状地衣松萝,丝状地衣松萝,Other
两个月以上,两个月以上,Other
两到三岁,两到三岁,Other
两周时,两周时,Other
两小时,两小时,Other
两广,两广,Place
严重贫血,严重贫血,Disease
个体偏大、体毛粗糙、腹毛略呈棕色,个体偏大、体毛粗糙、腹毛略呈棕色,Biology
个体较小、体毛较细、腹毛棕色不明显,个体较小、体毛较细、腹毛棕色不明显,Biology
个别大熊猫,个别大熊猫,Entity
中低山地区,中低山地区,Habitat
中国保护大熊猫及其栖息地工程,中国保护大熊猫及其栖息地工程,Entity
中国保护大熊猫研究中心,中国保护大熊猫研究中心,Place
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Entity
中国大熊猫保护研究中心工作人员,中国大熊猫保护研究中心工作人员,Entity
中国大熊猫保护研究中心都江堰青城山基地,中国大熊猫保护研究中心都江堰青城山基地,Entity
中国大熊猫科研保护事业,中国大熊猫科研保护事业,Entity
中国政府,中国政府,Entity
中暑,中暑,Disease
中纬度地区,中纬度地区,Place
丰实箭竹,丰实箭竹,Entity
临近求婚期,临近求婚期,Other
为大熊猫提供喜食的高山或亚高山竹类,为大熊猫提供喜食的高山或亚高山竹类,Entity
主动走开,主动走开,Entity
主食竹类,主食竹类,Species
云南,云南,Place
云南元谋,云南元谋,Entity
云南禄丰,云南禄丰,Entity
云雾缭绕,云雾缭绕,Biology
互相回避或聚到一起,互相回避或聚到一起,Behavior
五一棚区域,五一棚区域,Place
五一棚周边区域,五一棚周边区域,Entity
五一棚大熊猫生态观察站,五一棚大熊猫生态观察站,Entity
五一棚观察站,五一棚观察站,Entity
五一棚附近,五一棚附近,Entity
五六个月大,五六个月大,Other
亚成年大熊猫,亚成年大熊猫,Entity
亚高山暗针叶林,亚高山暗针叶林,Habitat
交通工具,交通工具,Treatment
交配能力弱的大熊猫,交配能力弱的大熊猫,Entity
产仔巢穴,产仔巢穴,Biology
人为的干扰,人为的干扰,Other
人工哺育的大熊猫幼仔,人工哺育的大熊猫幼仔,Species
人工圈养大熊猫,人工圈养大熊猫,Entity
人工繁育,人工繁育,Behavior
人类常用麻醉剂,人类常用麻醉剂,Treatment
人类干扰情况,人类干扰情况,Habitat
仿生育幼,仿生育幼,Behavior
休克,休克,Disease
伦敦动物园,伦敦动物园,Place
伪拇指,伪拇指,Biology
伸展,伸展,Behavior
低能量的食物,低能量的食物,Biology
低血糖,低血糖,Disease
住宅,住宅,Place
