:START_ID,:END_ID,:TYPE,source_file,evidence,category
芊芊,650,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,大熊猫芊芊（谱系号650）,熊猫资料
芊芊,雌性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,雌性,熊猫资料
芊芊,2006年9月11日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2006年9月11日出生于中国大熊猫保护研究中心核桃坪基地,熊猫资料
芊芊,中国大熊猫保护研究中心核桃坪基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2006年9月11日出生于中国大熊猫保护研究中心核桃坪基地,熊猫资料
芊芊,优优,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,母亲为大熊猫优优,熊猫资料
芊芊,朵朵,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,同胞妹妹朵朵（谱系号651）同日出生,熊猫资料
芊芊,云南野生动物园,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2008年6月被转移至云南野生动物园暂养,熊猫资料
芊芊,四川雅安碧峰峡基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2012年7月16日作为“2012熊猫回家”活动首只返川大熊猫回归四川雅安碧峰峡基地,熊猫资料
芊芊,平平,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2015年6月27日产下双胞胎平平（谱系号951）、雅星（谱系号952）,熊猫资料
芊芊,雅星,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2015年6月27日产下双胞胎平平（谱系号951）、雅星（谱系号952）,熊猫资料
芊芊,芊金,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2017年10月4日在上海野生动物园诞下芊金（谱系号1118）,熊猫资料
芊芊,芊真,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2020年7月26日在中国大熊猫保护研究中心神树坪基地产下双胞胎芊真、芊心,熊猫资料
芊芊,芊心,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2020年7月26日在中国大熊猫保护研究中心神树坪基地产下双胞胎芊真、芊心,熊猫资料
芊芊,芊喜,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2024年7月25日诞下芊喜,熊猫资料
平平,南京红山森林动物园,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,其子代中平平和雅星分别被转移至南京红山森林动物园与都江堰基地,熊猫资料
雅星,都江堰基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,其子代中平平和雅星分别被转移至南京红山森林动物园与都江堰基地,熊猫资料
芊芊,训练幼崽攀爬技能,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2021年冬曾观测到在雪地训练幼崽攀爬技能,熊猫资料
芊芊,雅安基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,2026年6月10日上午，大熊猫“芊芊”在雅安基地产下双胞胎幼崽,熊猫资料
福妮,638,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,大熊猫福妮，雌性，谱系号638,熊猫资料
福妮,雌性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图10\part_01.md,雌性,熊猫资料
