:START_ID,:END_ID,:TYPE,source_file,evidence,category
安安,雄性,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫安安，雄性，2019年6月28日出生于中国大熊猫保护研究中心卧龙神树坪基地，谱系号1183，母亲为大熊猫林冰。,熊猫资料
安安,2019年6月28日,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫安安，雄性，2019年6月28日出生于中国大熊猫保护研究中心卧龙神树坪基地，谱系号1183，母亲为大熊猫林冰。,熊猫资料
安安,中国大熊猫保护研究中心卧龙神树坪基地,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫安安，雄性，2019年6月28日出生于中国大熊猫保护研究中心卧龙神树坪基地，谱系号1183，母亲为大熊猫林冰。,熊猫资料
安安,1183,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫安安，雄性，2019年6月28日出生于中国大熊猫保护研究中心卧龙神树坪基地，谱系号1183，母亲为大熊猫林冰。,熊猫资料
安安,林冰,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫安安，雄性，2019年6月28日出生于中国大熊猫保护研究中心卧龙神树坪基地，谱系号1183，母亲为大熊猫林冰。,熊猫资料
安安,雅安,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,与雅雅共同担任雅安城市吉祥物，在纪念大熊猫科学发现150周年活动上获得命名证书和出生证明。,熊猫资料
安安,香港海洋公园,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,2024年9月26日，与可可启程赴香港海洋公园定居，成为中央政府赠港的第三对大熊猫。经30天检疫隔离后，于12月8日沿用原名正式公开亮相。,熊猫资料
安安,2024年9月26日,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,2024年9月26日，与可可启程赴香港海洋公园定居，成为中央政府赠港的第三对大熊猫。经30天检疫隔离后，于12月8日沿用原名正式公开亮相。,熊猫资料
安安,2024年12月8日,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,2024年9月26日，与可可启程赴香港海洋公园定居，成为中央政府赠港的第三对大熊猫。经30天检疫隔离后，于12月8日沿用原名正式公开亮相。,熊猫资料
思念,雄性,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫思念（学名：Ailuropoda melanoleuca）是熊科、大熊猫属哺乳动物，谱系号961，雄性，2015年8月2日生于成都大熊猫繁育研究基地，初生体重174.1克。,熊猫资料
思念,2015年8月2日,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫思念（学名：Ailuropoda melanoleuca）是熊科、大熊猫属哺乳动物，谱系号961，雄性，2015年8月2日生于成都大熊猫繁育研究基地，初生体重174.1克。,熊猫资料
思念,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫思念（学名：Ailuropoda melanoleuca）是熊科、大熊猫属哺乳动物，谱系号961，雄性，2015年8月2日生于成都大熊猫繁育研究基地，初生体重174.1克。,熊猫资料
思念,961,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫思念（学名：Ailuropoda melanoleuca）是熊科、大熊猫属哺乳动物，谱系号961，雄性，2015年8月2日生于成都大熊猫繁育研究基地，初生体重174.1克。,熊猫资料
思念,思缘,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,思念为雌性大熊猫思缘所产双胞胎中的兄长，其胞弟思筠筠，父亲为美兰，是知名大熊猫“和花”（花花）的同父异母哥哥。,熊猫资料
思念,美兰,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,思念为雌性大熊猫思缘所产双胞胎中的兄长，其胞弟思筠筠，父亲为美兰，是知名大熊猫“和花”（花花）的同父异母哥哥。,熊猫资料
思念,思筠筠,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,思念为雌性大熊猫思缘所产双胞胎中的兄长，其胞弟思筠筠，父亲为美兰，是知名大熊猫“和花”（花花）的同父异母哥哥。,熊猫资料
思念,和花,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,思念为雌性大熊猫思缘所产双胞胎中的兄长，其胞弟思筠筠，父亲为美兰，是知名大熊猫“和花”（花花）的同父异母哥哥。,熊猫资料
思念,厦门灵玲动物王国熊猫馆,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,2018年4月26日，思念与思筠筠迁至厦门灵玲动物王国熊猫馆，此后长期在该馆生活，2023年8月2日，园区为其举办了八周岁生日庆祝活动。,熊猫资料
思念,2018年4月26日,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,2018年4月26日，思念与思筠筠迁至厦门灵玲动物王国熊猫馆，此后长期在该馆生活，2023年8月2日，园区为其举办了八周岁生日庆祝活动。,熊猫资料
思念,2023年8月2日,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,2018年4月26日，思念与思筠筠迁至厦门灵玲动物王国熊猫馆，此后长期在该馆生活，2023年8月2日，园区为其举办了八周岁生日庆祝活动。,熊猫资料
思念,古锥,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,在厦门生活期间，思念获闽南话昵称“古锥”，亦被粉丝称为“思汤圆”。,熊猫资料
思念,思汤圆,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,在厦门生活期间，思念获闽南话昵称“古锥”，亦被粉丝称为“思汤圆”。,熊猫资料
安安,雅雅,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,与雅雅共同担任雅安城市吉祥物，在纪念大熊猫科学发现150周年活动上获得命名证书和出生证明。,熊猫资料
安安,香港海洋公园,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,2024年9月26日，与可可启程赴香港海洋公园定居，成为中央政府赠港的第三对大熊猫。,熊猫资料
安安,2024年12月8日,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,经30天检疫隔离后，于12月8日沿用原名正式公开亮相。,熊猫资料
安安,可可,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,2024年9月26日，与可可启程赴香港海洋公园定居，成为中央政府赠港的第三对大熊猫。,熊猫资料
安安,中央政府,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,2024年9月26日，与可可启程赴香港海洋公园定居，成为中央政府赠港的第三对大熊猫。,熊猫资料
思念,174.1克,RELATED_TO,D:\panda\sandbox\starmap_spotcheck_fix\百度百科熊猫星图11.md,大熊猫思念（学名：Ailuropoda melanoleuca）是熊科、大熊猫属哺乳动物，谱系号961，雄性，2015年8月2日生于成都大熊猫繁育研究基地，初生体重174.1克。,熊猫资料
