:START_ID,:END_ID,:TYPE,source_file,evidence,category
大熊猫八喜,中国大熊猫保护研究中心卧龙核桃坪野化培训基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫八喜，谱系号956，雄性，2015年7月26日出生于中国大熊猫保护研究中心卧龙核桃坪野化培训基地,熊猫资料
大熊猫八喜,喜妹,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,母亲为圈养大熊猫喜妹，父亲为具野外血缘的芦芦,熊猫资料
大熊猫八喜,芦芦,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,母亲为圈养大熊猫喜妹，父亲为具野外血缘的芦芦,熊猫资料
大熊猫八喜,四川栗子坪国家级自然保护区,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2017年11月23日与雌性大熊猫映雪在四川栗子坪国家级自然保护区被放归,熊猫资料
大熊猫八喜,映雪,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2017年11月23日与雌性大熊猫映雪在四川栗子坪国家级自然保护区被放归，系我国第九只野化放归大熊猫，也是全球首次同时放归两只异性大熊猫,熊猫资料
大熊猫八喜,65kg,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,放归前体检显示其体重65kg、体长107cm,熊猫资料
大熊猫八喜,107cm,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,放归前体检显示其体重65kg、体长107cm,熊猫资料
大熊猫八喜,韦华,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,同年12月，饲养员韦华在培训圈内搜寻八喜时，被护仔心切的母亲喜妹袭击而受重伤,熊猫资料
大熊猫祥祥,中国保护大熊猫研究中心核桃坪野化培训基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫祥祥（2001年8月25日-2007年2月19日），雄性大熊猫，谱系号531。2001年8月25日和双胞胎弟弟“福福”出生于中国保护大熊猫研究中心核桃坪野化培训基地,熊猫资料
大熊猫祥祥,2006年4月28日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2006年4月28日放归野外，是人类首只放归野外的圈养大熊猫,熊猫资料
大熊猫祥祥,2007年2月19日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2007年2月19日去世,熊猫资料
大熊猫久久,西班牙马德里动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫久久，雄性，谱系号1270，2021年9月6日出生于西班牙马德里动物园的雄性双胞胎之一,熊猫资料
大熊猫久久,2021年12月17日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2021年12月17日，久久在诞生100天时被正式命名为‘久久’,熊猫资料
大熊猫久久,2022年3月21日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2022年3月21日，6个月大的双胞胎在西班牙马德里动物园建园50周年庆典中首次公开亮相,熊猫资料
大熊猫久久,2025年10月20日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2025年10月20日，久久在十五运会倒计时20天之际正式与游客见面,熊猫资料
大熊猫欢欢,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫欢欢（谱系号723）是2008年8月10日出生于成都大熊猫繁育研究基地的雌性大熊猫,熊猫资料
大熊猫欢欢,2027年,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2023年4月经中法协商，其旅法期限延长至2027年,熊猫资料
大熊猫欢欢,2025年11月26日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,因2025年确诊肾功能不全，原定租期未满即于同年11月26日与伴侣圆仔乘包机返回中国,熊猫资料
大熊猫圆仔,台北木栅动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫圆仔，雌性，谱系号864，系大陆赠台大熊猫团团（已病逝）与圆圆（21岁高龄）通过人工授精孕育的首只幼崽。2013年7月6日生于台北木栅动物园,熊猫资料
大熊猫圆仔,人工抚育,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,因出生时鼠蹊部受伤，初期采用人工抚育，后通过模拟母熊气味等方式逐步促成其与母亲团聚,熊猫资料
大熊猫成功,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,成功（2000年9月11日-2023年9月3日），雌性大熊猫，谱系号522，外文名Cheng Gong，别名“洁癖公主”“功麻”。出生于成都大熊猫繁育研究基地,熊猫资料
大熊猫成功,深圳野生动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2002年4月被送往深圳野生动物园展出,熊猫资料
大熊猫成功,领地防卫行为,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2009年5月因咬死入侵活动场的野猫引发关注，专家分析系领地防卫行为,熊猫资料
大熊猫成功,2023年9月3日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2023年9月3日晨间在兽舍内死亡，终年23岁,熊猫资料
大熊猫盼盼,四川宝兴县野外,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫盼盼（外文名：Panpan，1985年－2016年12月28日），谱系号308，雄性大熊猫，出生于四川宝兴县野外,熊猫资料
大熊猫盼盼,蜂桶寨自然保护区,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,1986年被蜂桶寨自然保护区救护后，成为四川卧龙中国大熊猫保护研究中心的明星种公熊猫,熊猫资料
大熊猫盼盼,都江堰基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2016年12月28日在都江堰基地离世,熊猫资料
大熊猫乐乐,重庆动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,乐乐（1998年7月18日-2023年2月1日），雄性大熊猫，谱系号466，出生在重庆动物园,熊猫资料
大熊猫乐乐,上海动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,1999年1月26日，乐乐出差上海动物园,熊猫资料
大熊猫乐乐,美国孟菲斯动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2003年4月7日，和大熊猫丫丫一起旅居美国孟菲斯动物园,熊猫资料
大熊猫乐乐,2023年2月1日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,美国当地时间2023年2月1日早晨，大熊猫“乐乐”被发现死亡，终年25岁,熊猫资料
大熊猫高高,四川宝兴蜂桶寨自然保护区,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫高高（1993年4月6日（救助日）——2025年11月24日）（谱系号415），雄性，1993年4月6日在四川宝兴蜂桶寨自然保护区野外获救,熊猫资料
大熊猫高高,中国大熊猫保护研究中心都江堰基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2018年11月1日，28岁的高高回国入住中国大熊猫保护研究中心都江堰基地接受隔离检疫,熊猫资料
大熊猫高高,2025年11月24日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2025年11月24日14时30分，约33岁的大熊猫高高离世,熊猫资料
大熊猫圆圆,中国大熊猫保护研究中心,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,圆圆（谱系号587）雌性，2004年8月30日出生于中国大熊猫保护研究中心,熊猫资料
大熊猫美兰,美国亚特兰大动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫美兰（谱系号649），雄性，2006年9月6日出生于美国亚特兰大动物园,熊猫资料
大熊猫美兰,2007年1月12日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2007年1月12日首次公开亮相,熊猫资料
大熊猫莽仔,重庆动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,莽仔，雌性大熊猫，谱系号829，2011年9月4日出生于重庆动物园,熊猫资料
大熊猫莽仔,2012年3月,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2012年3月通过征名活动正式定名“莽子”,熊猫资料
大熊猫莽仔,津柯,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2021年2月与津柯自然交配后诞下雄性双胞胎星星、辰辰,熊猫资料
大熊猫莽仔,191克,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2023年7月产下单胎雄性莽灿灿，体重191克创重庆动物园新生熊猫体重纪录,熊猫资料
大熊猫宝力,中国大熊猫保护研究中心卧龙神树坪基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫宝力，雄性，2021年8月4日出生于中国大熊猫保护研究中心卧龙神树坪基地,熊猫资料
大熊猫宝力,2025年1月24日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2025年1月24日，华盛顿动物园正式举行开馆仪式，宝力与青宝首次面向公众亮相,熊猫资料
大熊猫团团,中国大熊猫保护研究中心,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫团团（2004年9月1日-2022年11月19日），谱系号588，雄性，是中国大熊猫保护研究中心人工繁育个体,熊猫资料
大熊猫团团,原发性脑瘤（肥胖细胞型星形胶质细胞瘤）,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2022年11月19日因多次癫痫发作实施安乐死，解剖确诊为原发性脑瘤（肥胖细胞型星形胶质细胞瘤）,熊猫资料
大熊猫福菀,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫福菀是2022年出生于成都大熊猫繁育研究基地的雌性大熊猫,熊猫资料
大熊猫宝新,成都大熊猫繁育研究基地月亮产房,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫宝新（2021年6月24日-2023年3月14日），雄性大熊猫，2021年6月24日出生在成都大熊猫繁育研究基地月亮产房,熊猫资料
大熊猫宝新,2023年3月14日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2023年3月14日，因病离世,熊猫资料
大熊猫福茹,成都大熊猫繁育研究基地月亮产房,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,大熊猫福茹（2022年8月29日-2024年8月16日），雌性，谱系号1301，出生于成都大熊猫繁育研究基地月亮产房,熊猫资料
大熊猫福茹,消化道感染伴凝血功能障碍,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2024年8月12日，饲养员观察到福茹出现持续性趴卧、精神萎靡症状，经检测确诊为消化道感染伴凝血功能障碍，血小板值骤降至正常值的二十分之一,熊猫资料
大熊猫福茹,2024年8月16日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,最终于8月16日凌晨因失血性休克导致多器官衰竭死亡,熊猫资料
大熊猫园润,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,园润，雌性大熊猫，谱系号853，2012年8月25日出生于成都大熊猫繁育研究基地,熊猫资料
大熊猫盈盈,中国大熊猫保护研究中心,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,盈盈（学名：Ailuropoda melanoleuca），雌性，谱系号610，2005年8月16日出生于中国大熊猫保护研究中心,熊猫资料
大熊猫盈盈,香港海洋公园熊猫馆,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,盈盈与雄性大熊猫乐乐于2007年4月26日抵港，同年7月1日在香港海洋公园熊猫馆正式展出,熊猫资料
大熊猫盈盈,乐乐,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2020年4月，盈盈与乐乐首次成功自然交配,熊猫资料
大熊猫盈盈,112克,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料2.md,2024年8月15日，盈盈诞生一对龙凤胎幼崽，雄性初重112克，雌性122克，成为有记录以来最年长初次成功产子的大熊猫,熊猫资料
