:START_ID,:END_ID,:TYPE,source_file,evidence,category
雷雷,374,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,大熊猫雷雷（1989年－2020年9月9日），雌性，谱系号374，约1989年出生于四川省凉山州雷波县野外。,熊猫资料
雷雷,雌性,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,大熊猫雷雷（1989年－2020年9月9日），雌性，谱系号374，约1989年出生于四川省凉山州雷波县野外。,熊猫资料
雷雷,四川省凉山州雷波县野外,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,大熊猫雷雷（1989年－2020年9月9日），雌性，谱系号374，约1989年出生于四川省凉山州雷波县野外。,熊猫资料
雷雷,1989年,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,大熊猫雷雷（1989年－2020年9月9日），雌性，谱系号374，约1989年出生于四川省凉山州雷波县野外。,熊猫资料
雷雷,卧龙自然保护区,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,1992年冬季因前掌重伤被救助至卧龙自然保护区,熊猫资料
雷雷,激素治疗,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,1997年起通过激素治疗克服生殖障碍,熊猫资料
雷雷,圆圆,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2000年当上母亲，共繁育5胎6仔，存活5只，后代包括赠台大熊猫圆圆及旅居澳大利亚的福妮（龙欣仔）、旅居马来西亚的福娃（龙欣仔）、旅居韩国的园欣（龙欣仔）、旅居新加坡的沪宝（竹韵仔）等海外友谊大使。,熊猫资料
雷雷,福妮,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2000年当上母亲，共繁育5胎6仔，存活5只，后代包括赠台大熊猫圆圆及旅居澳大利亚的福妮（龙欣仔）、旅居马来西亚的福娃（龙欣仔）、旅居韩国的园欣（龙欣仔）、旅居新加坡的沪宝（竹韵仔）等海外友谊大使。,熊猫资料
雷雷,福娃,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2000年当上母亲，共繁育5胎6仔，存活5只，后代包括赠台大熊猫圆圆及旅居澳大利亚的福妮（龙欣仔）、旅居马来西亚的福娃（龙欣仔）、旅居韩国的园欣（龙欣仔）、旅居新加坡的沪宝（竹韵仔）等海外友谊大使。,熊猫资料
雷雷,园欣,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2000年当上母亲，共繁育5胎6仔，存活5只，后代包括赠台大熊猫圆圆及旅居澳大利亚的福妮（龙欣仔）、旅居马来西亚的福娃（龙欣仔）、旅居韩国的园欣（龙欣仔）、旅居新加坡的沪宝（竹韵仔）等海外友谊大使。,熊猫资料
雷雷,沪宝,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2000年当上母亲，共繁育5胎6仔，存活5只，后代包括赠台大熊猫圆圆及旅居澳大利亚的福妮（龙欣仔）、旅居马来西亚的福娃（龙欣仔）、旅居韩国的园欣（龙欣仔）、旅居新加坡的沪宝（竹韵仔）等海外友谊大使。,熊猫资料
雷雷,2020年9月9日,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2020年6月下旬首次出现癫痫症状，8月发作频率增加导致运动功能丧失，9月9日因癫痫持续发作引发呼吸循环衰竭，经中国大熊猫保护研究中心全力救治无效死亡。,熊猫资料
华美,487,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,华美（Hua Mei），雌性大熊猫，谱系号487，1999年8月21日出生于美国圣地亚哥动物园。,熊猫资料
华美,雌性,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,华美（Hua Mei），雌性大熊猫，谱系号487，1999年8月21日出生于美国圣地亚哥动物园。,熊猫资料
华美,美国圣地亚哥动物园,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,华美（Hua Mei），雌性大熊猫，谱系号487，1999年8月21日出生于美国圣地亚哥动物园。,熊猫资料
华美,1999年8月21日,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,华美（Hua Mei），雌性大熊猫，谱系号487，1999年8月21日出生于美国圣地亚哥动物园。,熊猫资料
华美,Hua Mei,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,华美（Hua Mei），雌性大熊猫，谱系号487，1999年8月21日出生于美国圣地亚哥动物园。,熊猫资料
华美,石石,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,父母是1996年赴美参加中美大熊猫合作研究项目的大熊猫石石和白云,熊猫资料
华美,白云,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,父母是1996年赴美参加中美大熊猫合作研究项目的大熊猫石石和白云,熊猫资料
华美,中国大熊猫保护研究中心卧龙基地,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2004年3月13日回到中国大熊猫保护研究中心卧龙基地,熊猫资料
华美,雅安碧峰峡基地,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2008年因汶川大地震影响转移至雅安碧峰峡基地,熊猫资料
华美,中国大熊猫保护研究中心都江堰基地,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2023年11月搬迁至中国大熊猫保护研究中心都江堰基地。,熊猫资料
团团,灵灵,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2004年与雄性大熊猫灵灵自然交配后，于同年9月1日产下双胞胎儿子团团和美灵。,熊猫资料
美灵,灵灵,RELATED_TO,D:\panda\sandbox\starmap_verify_chunks\百度百科熊猫星图5\gap_01.md,2004年与雄性大熊猫灵灵自然交配后，于同年9月1日产下双胞胎儿子团团和美灵。,熊猫资料
