id:ID,name,:LABEL
102公斤,102公斤,Biology
1036,1036,Other
104.9克,104.9克,Biology
1056,1056,Other
105克,105克,Biology
110克,110克,Biology
119.5克,119.5克,Biology
1221,1221,Other
1231,1231,Other
137克,137克,Biology
152,152,Other
179克,179克,Biology
180.4克,180.4克,Biology
1938年,1938年,Biology
1941年5月13日,1941年5月13日,Biology
1972年,1972年,Biology
1972年,1972年,Other
1985年,1985年,Biology
1992年12月20日,1992年12月20日,Other
1999年11月28日,1999年11月28日,Biology
2005年8月29日,2005年8月29日,Biology
2006年,2006年,Biology
2006年12月5日,2006年12月5日,Biology
2007年8月13日,2007年8月13日,Biology
2008年4月30日,2008年4月30日,Biology
2009年9月4日,2009年9月4日,Other
2010年8月13日,2010年8月13日,Biology
2010年9月7日,2010年9月7日,Biology
2012年8月19日,2012年8月19日,Biology
2013年7月10日,2013年7月10日,Biology
2013年7月15日,2013年7月15日,Biology
2013年8月23日,2013年8月23日,Other
2013年8月27日,2013年8月27日,Biology
2015年6月20日,2015年6月20日,Biology
2015年8月18日,2015年8月18日,Biology
2015年8月2日,2015年8月2日,Biology
2016年6月,2016年6月,Other
2016年6月23日,2016年6月23日,Biology
2016年8月15日,2016年8月15日,Biology
2017年4月24日,2017年4月24日,Other
2017年7月20日,2017年7月20日,Biology
2019年9月30日,2019年9月30日,Biology
2020年3月17日,2020年3月17日,Biology
2021年9月27日,2021年9月27日,Biology
2025年10月1日,2025年10月1日,Behavior
203克,203克,Biology
287,287,Other
3000平方米熊猫馆,3000平方米熊猫馆,Habitat
619,619,Other
680,680,Other
757,757,Other
793,793,Other
871,871,Other
900,900,Other
902,902,Other
946,946,Other
962,962,Other
丁克生,丁克生,Person
三三,三三,Person
上海动物园,上海动物园,Habitat
丫丫,丫丫,Entity
中国,中国,Place
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Habitat
中国大熊猫保护研究中心雅安基地,中国大熊猫保护研究中心雅安基地,Habitat
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Habitat
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Place
中国梦,中国梦,Other
丹麦哥本哈根动物园熊猫馆,丹麦哥本哈根动物园熊猫馆,Habitat
久久,久久,Person
二丫头,二丫头,Person
二顺,二顺,Person
亲亲,亲亲,Person
优悠,优悠,Person
伟伟,伟伟,Entity
伦伦,伦伦,Person
佳佳,佳佳,Person
倩倩,倩倩,Species
元气森林气泡水,元气森林气泡水,Person
兰州动物园,兰州动物园,Place
兴兴,兴兴,Entity
养老院,养老院,Habitat
冰冰,冰冰,Person
冰星,冰星,Person
勇勇,勇勇,Person
勇勇,勇勇,Species
北京动物园,北京动物园,Habitat
北京动物园,北京动物园,Place
北京动物园奥运熊猫馆,北京动物园奥运熊猫馆,Habitat
午睡大战,午睡大战,Alias
华美,华美,Person
南京汤山紫清湖野生动物世界,南京汤山紫清湖野生动物世界,Habitat
卧龙神树坪基地,卧龙神树坪基地,Habitat
"原""福星""兽舍","原""福星""兽舍",Habitat
原福星兽舍,原福星兽舍,Habitat
厦门,厦门,Place
厦门灵玲动物王国,厦门灵玲动物王国,Habitat
厦门灵玲动物王国,厦门灵玲动物王国,Place
双双,双双,Species
发发,发发,Person
古意,古意,Alias
吃胡萝卜卡喉,吃胡萝卜卡喉,Behavior
吉妮,吉妮,Person
后肢力量强,后肢力量强,Behavior
后街男孩成员,后街男孩成员,Person
和花,和花,Person
和风,和风,Person
哈兰,哈兰,Entity
哈尔滨太阳岛大熊猫馆,哈尔滨太阳岛大熊猫馆,Habitat
喜庆,喜庆,Alias
喜庆,喜庆,Entity
喜庆,喜庆,Person
喜欢吃窝头和苹果,喜欢吃窝头和苹果,Behavior
四喜丸子,四喜丸子,Alias
四喜丸子,四喜丸子,Entity
四喜丸子,四喜丸子,Other
四川,四川,Place
四川大熊猫繁育研究基地,四川大熊猫繁育研究基地,Place
四川大熊猫繁育研究基地月亮产房,四川大熊猫繁育研究基地月亮产房,Habitat
四川援湖北医疗队,四川援湖北医疗队,Person
四川省大凉山美姑县野外,四川省大凉山美姑县野外,Habitat
四川都江堰山区,四川都江堰山区,Place
囡囡,囡囡,Species
园园,园园,Person
国庆,国庆,Alias
国庆,国庆,Entity
圆梦,圆梦,Species
墨西哥,墨西哥,Place
大娇,大娇,Species
天宝,天宝,Entity
太阳岛雪博会,太阳岛雪博会,Place
奇珍,奇珍,Species
奇缘,奇缘,Species
奇迹,奇迹,Alias
奇迹,奇迹,Entity
奇迹,奇迹,Person
奥运熊猫馆,奥运熊猫馆,Habitat
妈宝,妈宝,Alias
妮可,妮可,Entity
妮妮,妮妮,Person
妮娜,妮娜,Person
姚蔓,姚蔓,Person
娅老二,娅老二,Species
娅老大,娅老大,Species
娇奥,娇奥,Entity
娇毅,娇毅,Species
娜娜,娜娜,Person
安安,安安,Alias
安安,安安,Person
小丫头,小丫头,Person
小乔,小乔,Person
小元气,小元气,Entity
小元气,小元气,Person
小白兔,小白兔,Entity
山西太原动物园,山西太原动物园,Habitat
幼年园,幼年园,Habitat
广州长隆野生动物世界,广州长隆野生动物世界,Habitat
广州长隆野生动物世界,广州长隆野生动物世界,Place
庆庆,庆庆,Person
彩陶,彩陶,Person
思一,思一,Entity
思念,思念,Person
思筠筠,思筠筠,Entity
思缘,思缘,Person
成成,成成,Person
成都,成都,Habitat
成都,成都,Place
成都动物园,成都动物园,Habitat
成都动物园,成都动物园,Place
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Habitat
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Place
成都大熊猫繁育研究基地太阳产房,成都大熊猫繁育研究基地太阳产房,Habitat
成都大熊猫繁育研究基地太阳产房,成都大熊猫繁育研究基地太阳产房,Place
成都大熊猫繁育研究基地月亮产房,成都大熊猫繁育研究基地月亮产房,Habitat
无锡锡惠名胜区动物园,无锡锡惠名胜区动物园,Habitat
