:START_ID,:END_ID,:TYPE,source_file,evidence,category
梦梦,雌性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,大熊猫梦梦，雌性，谱系号868,熊猫资料
梦梦,2013年7月10日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2013年7月10日生于成都大熊猫繁育研究基地,熊猫资料
梦梦,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2013年7月10日生于成都大熊猫繁育研究基地,熊猫资料
梦梦,105克,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,初生体重105克,熊猫资料
梦梦,二丫头,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,母亲为大熊猫二丫头,熊猫资料
梦梦,勇勇,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,父亲为大熊猫勇勇,熊猫资料
梦梦,柏林动物园,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2017年6月参与中德科研合作，旅居柏林动物园15年,熊猫资料
梦梦,梦想,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2019年9月首次产下雄性双胞胎‘梦想’‘梦圆’,熊猫资料
梦梦,梦圆,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2019年9月首次产下雄性双胞胎‘梦想’‘梦圆’,熊猫资料
梦梦,梦好,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2024年8月再诞雌性双胞胎‘梦好’‘梦甜’,熊猫资料
梦梦,梦甜,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2024年8月再诞雌性双胞胎‘梦好’‘梦甜’,熊猫资料
青青,雄性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,青青（谱系号975），雄性大熊猫,熊猫资料
青青,2015年8月18日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2015年8月18日出生于中国大熊猫保护研究中心雅安碧峰峡基地,熊猫资料
青青,中国大熊猫保护研究中心雅安碧峰峡基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2015年8月18日出生于中国大熊猫保护研究中心雅安碧峰峡基地,熊猫资料
青青,姚蔓,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,母亲为姚蔓，父亲为阳阳,熊猫资料
青青,阳阳,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,母亲为姚蔓，父亲为阳阳,熊猫资料
青青,冰冰,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,双胞胎妹妹为冰冰,熊猫资料
青青,蔓越煤,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,其因嘴唇带有粉色‘点绛唇’胎记……获外号‘蔓越煤’‘煤球’,熊猫资料
青青,煤球,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,其因嘴唇带有粉色‘点绛唇’胎记……获外号‘蔓越煤’‘煤球’,熊猫资料
青青,都江堰基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,青青幼年随母亲姚蔓先后在雅安碧峰峡、卧龙耿达基地生活，2016年1月与妹妹冰冰迁居都江堰基地。,熊猫资料
青青,胡萝卜,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,2023年其幼年吃胡萝卜卡喉获救的视频再度走红。,熊猫资料
青青,青仔,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,后代包括与家美所育青仔（美年达）、青宝（美心），与绣球所育优悠（qq糖）。,熊猫资料
青青,青宝,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图9\part_01.md,后代包括与家美所育青仔（美年达）、青宝（美心），与绣球所育优悠（qq糖）。,熊猫资料
