id:ID,name,:LABEL
1001,1001,Other
1002,1002,Other
1090,1090,Other
1145,1145,Other
122克雄性幼崽,122克雄性幼崽,Entity
1246,1246,Other
1251,1251,Other
1252,1252,Other
151.8克,151.8克,Biology
170克雌性幼崽,170克雌性幼崽,Entity
1969,1969,Biology
1969年,1969年,Biology
1986年8月6日,1986年8月6日,Biology
1995年8月21日,1995年8月21日,Biology
1997年9月1日,1997年9月1日,Biology
1997年9月1日,1997年9月1日,Other
2000年9月1日,2000年9月1日,Biology
2000年9月1日,2000年9月1日,Other
2004年,2004年,Biology
2004年,2004年,Other
2005-07,2005-07,Biology
2005年7月,2005年7月,Biology
2005年8月2日,2005年8月2日,Biology
2005年8月2日,2005年8月2日,Other
2006年8月30日,2006年8月30日,Biology
2007年,2007年,Biology
2007年,2007年,Other
2007年8月3日,2007年8月3日,Biology
2007年8月3日,2007年8月3日,Other
2009-07-07,2009-07-07,Biology
2009-07-15,2009-07-15,Biology
2009-08-07,2009-08-07,Biology
2009年7月15日,2009年7月15日,Biology
2009年7月16日,2009年7月16日,Biology
2009年7月16日,2009年7月16日,Other
2009年7月7日,2009年7月7日,Biology
2009年8月7日,2009年8月7日,Biology
2016年6月26日,2016年6月26日,Biology
2016年6月26日,2016年6月26日,Other
2017-07-30,2017-07-30,Biology
2017年7月30日,2017年7月30日,Biology
2018年7月31日12时56分,2018年7月31日12时56分,Biology
2018年7月31日12时56分,2018年7月31日12时56分,Other
2019年10月11日,2019年10月11日,Biology
2019年10月11日,2019年10月11日,Other
2019年8月9日,2019年8月9日,Biology
2020年,2020年,Biology
2020年10月25日,2020年10月25日,Biology
2020年10月25日,2020年10月25日,Other
2020年5月11日,2020年5月11日,Biology
2020年5月11日,2020年5月11日,Other
2020年5月20日,2020年5月20日,Biology
2020年5月20日,2020年5月20日,Other
2020年9月1日,2020年9月1日,Biology
2020年9月1日,2020年9月1日,Other
2022-07-30,2022-07-30,Biology
2023年3月16日,2023年3月16日,Biology
2024年5月13日,2024年5月13日,Biology
20只熊猫,20只熊猫,Other
217,217,Other
314,314,Other
425,425,Other
453,453,Other
520,520,Other
58克,58克,Biology
596,596,Other
624,624,Other
645,645,Other
694,694,Other
742,742,Other
743,743,Other
744,744,Other
750,750,Other
Mother Jiao,Mother Jiao,Alias
七仔,七仔,Person
七星景区,七星景区,Person
七星景区,七星景区,Place
三胞胎,三胞胎,Other
下颌水肿,下颌水肿,Biology
中国保护大熊猫研究中心雅安碧峰峡基地,中国保护大熊猫研究中心雅安碧峰峡基地,Place
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Habitat
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Place
中国大熊猫保护研究中心卧龙神树坪基地,中国大熊猫保护研究中心卧龙神树坪基地,Habitat
中国大熊猫保护研究中心碧峰峡基地,中国大熊猫保护研究中心碧峰峡基地,Place
临沂动植物园,临沂动植物园,Place
丸子头,丸子头,Alias
举办生日会,举办生日会,Behavior
乔乔,乔乔,Entity
二娃,二娃,Alias
云南野生动物园,云南野生动物园,Habitat
云川（川川）,云川（川川）,Alias
云川（川川）,云川（川川）,Entity
云川（川川）,云川（川川）,Person
亚运熊猫团,亚运熊猫团,Other
人工协助喂养幼崽,人工协助喂养幼崽,Behavior
人工繁育工作,人工繁育工作,Behavior
倩倩,倩倩,Entity
倩倩,倩倩,Person
健健,健健,Alias
健健,健健,Entity
健健,健健,Person
八喜,八喜,Person
公主,公主,Person
六号,六号,Person
兴安,兴安,Entity
兴安,兴安,Person
冰冰,冰冰,Alias
冰冰,冰冰,Entity
冰冰,冰冰,Person
冰星,冰星,Alias
冰星,冰星,Entity
冰星,冰星,Person
冰点,冰点,Entity
分居饲养,分居饲养,Behavior
加强肌肉锻炼,加强肌肉锻炼,Behavior
博斯,博斯,Entity
卧龙神树坪基地,卧龙神树坪基地,Place
卧龙野化培训基地,卧龙野化培训基地,Place
友双,友双,Alias
友喜,友喜,Alias
友邦人寿保险有限公司,友邦人寿保险有限公司,Person
双胞胎,双胞胎,Other
向野,向野,Person
呼吸及肾功能衰竭,呼吸及肾功能衰竭,Disease
哈兰,哈兰,Person
喜乐,喜乐,Person
喜妹,喜妹,Person
喜悦,喜悦,Person
四川,四川,Place
四川省美姑县,四川省美姑县,Place
四川眉山青神县竹艺城,四川眉山青神县竹艺城,Place
回回,回回,Person
囡囡,囡囡,Entity
囡囡,囡囡,Person
团子,团子,Person
园园,园园,Person
园润,园润,Person
国国,国国,Alias
大双,大双,Entity
大娇,大娇,Entity
大娇,大娇,Person
大相岭放归基地,大相岭放归基地,Habitat
天台山,天台山,Place
太子,太子,Alias
头圆嘴短,头圆嘴短,Biology
娅林（开开）,娅林（开开）,Person
娇奥,娇奥,Entity
娇奥,娇奥,Person
娇子,娇子,Entity
娇子,娇子,Person
娇庆,娇庆,Person
娇毅,娇毅,Entity
娇毅,娇毅,Person
娇阳,娇阳,Person
学习强国,学习强国,Person
学习强国学习平台,学习强国学习平台,Person
学习强国平台,学习强国平台,Person
宝哥,宝哥,Person
宝妹,宝妹,Person
宿州森林动物世界,宿州森林动物世界,Habitat
宿州森林动物世界,宿州森林动物世界,Place
小丫头,小丫头,Person
小二班,小二班,Entity
小二班,小二班,Other
小双,小双,Alias
小双,小双,Person
小娇,小娇,Person
屏屏,屏屏,Person
山东临沂动植物园,山东临沂动植物园,Place
川川,川川,Person
巡视领地,巡视领地,Behavior
希梦,希梦,Person
广东思宝不锈钢制品有限公司,广东思宝不锈钢制品有限公司,Person
广东思宝不锈钢制品有限公司前身乐业不锈钢制品厂,广东思宝不锈钢制品有限公司前身乐业不锈钢制品厂,Person
广州,广州,Place
广州长隆野生动物世界,广州长隆野生动物世界,Place
广州香江野生动物世界,广州香江野生动物世界,Habitat
庆小,庆小,Alias
庆庆（谱系号278）,庆庆（谱系号278）,Person
庆茱萸,庆茱萸,Alias
庆茱萸,庆茱萸,Entity
庆茱萸,庆茱萸,Person
庆贺,庆贺,Person
庆重阳,庆重阳,Alias
