:START_ID,:END_ID,:TYPE,source_file,evidence,category
和花,和叶,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,和花，昵称“成和花”，谱系号1237，雌性大熊猫，2020年7月4日与双胞胎妹妹和叶出生于成都大熊猫繁育研究基地月亮产房,熊猫资料
和花,200克,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,和花，昵称“成和花”，谱系号1237，雌性大熊猫，2020年7月4日与双胞胎妹妹和叶出生于成都大熊猫繁育研究基地月亮产房，出生体重200克。,熊猫资料
和花,广东思宝不锈钢制品有限公司,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2020年被广东思宝不锈钢制品有限公司认养并命名为“思宝”与“盼奥”。,熊猫资料
和花,大熊猫,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2020年被广东思宝不锈钢制品有限公司认养并命名为“思宝”与“盼奥”。,熊猫资料
和花,2022年7月4日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2022年7月4日与和叶在基地幼年园度过两岁生日。,熊猫资料
和花,成都大熊猫繁育研究基地幼年园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2022年7月4日与和叶在基地幼年园度过两岁生日。,熊猫资料
和花,2023年7月4日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2023年7月4日与和叶在基地度过三岁生日。,熊猫资料
和花,成都大运会宣传片《新千里江山图·活力四川》,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2023年7月担任成都大运会宣传片《新千里江山图·活力四川》出镜嘉宾,熊猫资料
和花,2024年2月,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2024年2月担任央视春晚特邀嘉宾期间因被饲养员遗忘外场引发关注。,熊猫资料
和花,成都文旅局,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2024年4月被成都文旅局聘为荣誉局长。,熊猫资料
和花,希尔顿集团“宠你不分大小”主题活动,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2025年7月出任希尔顿集团“宠你不分大小”主题活动“宠你体验官”。,熊猫资料
和花,2026年5月,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2026年5月与和叶分居，开始独居生活。,熊猫资料
大熊猫,2009年,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,大熊猫七仔（谱系号802），雄性，2009年出生于秦岭地区，现生活于陕西省西安市周至县秦岭四宝科学公园。,熊猫资料
大熊猫,陕西省西安市周至县秦岭四宝科学公园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,大熊猫七仔（谱系号802），雄性，2009年出生于秦岭地区，现生活于陕西省西安市周至县秦岭四宝科学公园。,熊猫资料
大熊猫,2009年11月1日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2009年11月1日，该幼崽在陕西佛坪国家级自然保护区因虚弱脱水被救护,熊猫资料
大熊猫,陕西佛坪国家级自然保护区,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2009年11月1日，该幼崽在陕西佛坪国家级自然保护区因虚弱脱水被救护,熊猫资料
大熊猫,丹丹,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,成为继丹丹之后全球第二只圈养的棕色大熊猫，其棕白毛色与电影《长江七号》中外星生物相似得名“七仔”,熊猫资料
大熊猫,《长江七号》,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,其棕白毛色与电影《长江七号》中外星生物相似得名“七仔”,熊猫资料
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,因其罕见的棕白毛色被誉为“宝中之宝”和“巧克力熊”,熊猫资料
大熊猫,魏辅文院士,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,经中国科学院魏辅文院士团队研究，七仔的棕白毛色由Bace2基因纯合25-bp缺失导致,熊猫资料
大熊猫,Bace2基因纯合25-bp缺失,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,七仔的棕白毛色由Bace2基因纯合25-bp缺失导致，该突变通过减小黑素体数量与尺寸使毛发呈棕色，遗传模式为常染色体隐性。,熊猫资料
大熊猫,减小黑素体数量与尺寸,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,该突变通过减小黑素体数量与尺寸使毛发呈棕色,熊猫资料
大熊猫,常染色体隐性,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,遗传模式为常染色体隐性。,熊猫资料
大熊猫,熊猫国际组织,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,熊猫国际组织于2019年宣布终身认养七仔,熊猫资料
大熊猫,2019年,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,熊猫国际组织于2019年宣布终身认养七仔,熊猫资料
大熊猫,89公斤,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,其体重从救护初期89公斤增至100多公斤,熊猫资料
大熊猫,100多公斤,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,其体重从救护初期89公斤增至100多公斤,熊猫资料
大熊猫,40公斤,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,每日进食竹量达40公斤。,熊猫资料
大熊猫,喜鹊,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2026年，有网友发现两只喜鹊从七仔身上薅取毛发用于筑巢。,熊猫资料
大熊猫,2026年4月8日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2026年4月8日，七仔参与国际珍稀动物保护日活动。,熊猫资料
大熊猫,2000年8月3日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,大熊猫丫丫，又称丫丫，谱系号507，雌性，2000年8月3日出生于北京动物园，母亲为大熊猫乐乐（谱系号320）。,熊猫资料
大熊猫,北京动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,大熊猫丫丫，又称丫丫，谱系号507，雌性，2000年8月3日出生于北京动物园，母亲为大熊猫乐乐（谱系号320）。,熊猫资料
大熊猫,2003年4月,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2003年4月，大熊猫丫丫与雄性大熊猫乐乐（谱系号466）一同旅居美国孟菲斯动物园，协议期经历两次延期至2023年。,熊猫资料
大熊猫,美国孟菲斯动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2003年4月，大熊猫丫丫与雄性大熊猫乐乐（谱系号466）一同旅居美国孟菲斯动物园，协议期经历两次延期至2023年。,熊猫资料
大熊猫,2007年1月,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2007年1月，由于“丫丫”与其伴侣“乐乐”自然交配受孕失败，孟菲斯动物园给它实施了人工授精。,熊猫资料
大熊猫,2007年5月23日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,同年5月23日，美国田纳西州孟菲斯动物园宣布，丫丫已经怀孕。,熊猫资料
大熊猫,中国动物园协会,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2013年，大熊猫“乐乐”和“丫丫”为期10年的租借期结束后，孟菲斯动物园与中国动物园协会签订协议，将租借期再延长10年。,熊猫资料
大熊猫,2022年12月21日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,2022年12月21日，美国孟菲斯动物园宣布，将把旅美大熊猫“丫丫”归还中国，结束20年的租借期。,熊猫资料
大熊猫,皮肤病,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料.md,旅美期间因毛发稀疏引发关注，经中美评估确认其除皮肤病外无营养不良问题。,熊猫资料
