id:ID,name,:LABEL
1029,1029,Other
1070,1070,Other
117克,117克,Other
1238,1238,Other
152.8克,152.8克,Other
153只,153只,Other
160.5克,160.5克,Other
162.6克,162.6克,Other
1972年4月,1972年4月,Other
1972年4月16日,1972年4月16日,Other
1980年,1980年,Other
1982年8月,1982年8月,Other
1984年,1984年,Other
1985年9月24日,1985年9月24日,Other
1989年3月25日,1989年3月25日,Other
1992年12月31日,1992年12月31日,Other
1997年8月25日,1997年8月25日,Other
1998年7月22日,1998年7月22日,Other
1999年11月5日,1999年11月5日,Other
2000年12月6日,2000年12月6日,Other
2002年,2002年,Other
2003年9月,2003年9月,Other
2005年,2005年,Other
2008年7月26日,2008年7月26日,Other
2011年11月5日,2011年11月5日,Other
2011年8月15日,2011年8月15日,Other
2012年3月6日,2012年3月6日,Other
2012年7月28日,2012年7月28日,Other
2012年9月4日,2012年9月4日,Other
2013年,2013年,Other
2013年7月13日,2013年7月13日,Other
2013年7月23日,2013年7月23日,Other
2013年9月,2013年9月,Other
2014年,2014年,Other
2014年8月3日,2014年8月3日,Other
2015年,2015年,Other
2015年底,2015年底,Other
2016年,2016年,Other
2016年3月,2016年3月,Other
2016年3月3日,2016年3月3日,Other
2016年5月29日,2016年5月29日,Other
2016年8月9日,2016年8月9日,Other
2016年9月18日,2016年9月18日,Other
2016年9月26日,2016年9月26日,Other
2016年9月27日,2016年9月27日,Other
2016年9月28日,2016年9月28日,Other
2017年12月19日,2017年12月19日,Other
2017年4月6日,2017年4月6日,Other
2017年6月12日,2017年6月12日,Other
2017年6月27日,2017年6月27日,Other
2017年9月13日,2017年9月13日,Other
2018年12月6日,2018年12月6日,Other
2019年1月,2019年1月,Other
2019年6月11日,2019年6月11日,Other
2020年10月21日,2020年10月21日,Other
2020年12月8日,2020年12月8日,Other
2020年6月5日13时06分,2020年6月5日13时06分,Other
2020年7月20日,2020年7月20日,Other
2020年7月4日,2020年7月4日,Other
2020年8月21日,2020年8月21日,Other
2021年,2021年,Other
2021年9月2日20时20分,2021年9月2日20时20分,Other
2022年2月15日,2022年2月15日,Other
2022年5月,2022年5月,Other
2022年9月13日,2022年9月13日,Other
2022年9月18日2时30分,2022年9月18日2时30分,Other
2023年10月12日,2023年10月12日,Other
2023年10月8日,2023年10月8日,Other
2023年11月8日,2023年11月8日,Other
2023年12月7日,2023年12月7日,Other
2023年2月21日,2023年2月21日,Other
2023年7月7日,2023年7月7日,Other
2024年10月13日,2024年10月13日,Other
2024年1月,2024年1月,Other
2024年1月4日,2024年1月4日,Other
2024年7月7日,2024年7月7日,Other
2024年9月,2024年9月,Other
2025年7月7日,2025年7月7日,Other
2025年9月,2025年9月,Other
2026年6月3日,2026年6月3日,Other
2026年冬季,2026年冬季,Other
219克,219克,Other
253,253,Other
297,297,Other
38岁,38岁,Other
452,452,Other
473,473,Other
711,711,Other
855,855,Other
869,869,Other
8胎,8胎,Other
90公斤,90公斤,Other
925,925,Other
Ai Jiu,Ai Jiu,Alias
Cheng Da,Cheng Da,Alias
Gong Zai,Gong Zai,Alias
Mei Lan,Mei Lan,Alias
Oreo,Oreo,Alias
《功夫熊猫》主角阿宝的原型,《功夫熊猫》主角阿宝的原型,Other
七喜,七喜,Entity
七巧,七巧,Species
严重脱水,严重脱水,Disease
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Place
中国大熊猫保护研究中心碧峰峡基地,中国大熊猫保护研究中心碧峰峡基地,Place
中国大熊猫保护研究中心神树坪基地,中国大熊猫保护研究中心神树坪基地,Place
中国大熊猫保护研究中心都江堰基地,中国大熊猫保护研究中心都江堰基地,Place
乐乐,乐乐,Species
伦伦,伦伦,Entity
内蒙古鄂尔多斯野生动物园,内蒙古鄂尔多斯野生动物园,Place
功仔,功仔,Entity
华妮,华妮,Entity
史密森学会国家动物园,史密森学会国家动物园,Place
后肢脚趾缺失、体型偏小,后肢脚趾缺失、体型偏小,Biology
和兴,和兴,Species
和叶,和叶,Entity
和叶,和叶,Species
和盛,和盛,Entity
和花,和花,Species
和雨,和雨,Entity
和风,和风,Species
四川宝兴,四川宝兴,Place
四川成都双流国际机场,四川成都双流国际机场,Place
四川箭竹林,四川箭竹林,Habitat
城城,城城,Alias
奇福,奇福,Entity
奥莉奥,奥莉奥,Entity
小优,小优,Entity
小小,小小,Species
川星,川星,Species
巴斯,巴斯,Entity
成大,成大,Entity
成小,成小,Species
成成,成成,Entity
成都动物园,成都动物园,Place
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Place
成都大熊猫繁育研究基地月亮产房,成都大熊猫繁育研究基地月亮产房,Place
新星,新星,Entity
日本上野动物园,日本上野动物园,Place
栗子坪野化训练场,栗子坪野化训练场,Place
梅兰,梅兰,Entity
汶川地震后基地出生的首只大熊猫,汶川地震后基地出生的首只大熊猫,Other
淼淼,淼淼,Entity
灵灵,灵灵,Species
爱宝,爱宝,Alias
独立生活,独立生活,Behavior
玲玲,玲玲,Entity
琼琼,琼琼,Alias
盼奥,盼奥,Alias
睿宝,睿宝,Entity
福多多,福多多,Species
福州动物园,福州动物园,Place
福来,福来,Species
福顺,福顺,Species
美国亚特兰大动物园,美国亚特兰大动物园,Place
美国华盛顿国家动物园,美国华盛顿国家动物园,Place
美香,美香,Entity
聪聪,聪聪,Species
