id:ID,name,:LABEL
1006,1006,Other
1019,1019,Biology
1049,1049,Other
115.1克,115.1克,Biology
1154,1154,Biology
1213,1213,Other
1214,1214,Biology
181.7克,181.7克,Biology
1963年6月,1963年6月,Biology
1986年3月25日,1986年3月25日,Biology
1999年7月22日,1999年7月22日,Biology
2000公斤,2000公斤,Biology
2000年8月22日,2000年8月22日,Biology
2001年8月20日,2001年8月20日,Biology
2002年4月13日,2002年4月13日,Biology
2003年8月2日,2003年8月2日,Biology
2006年8月12日,2006年8月12日,Biology
2008年2月6日,2008年2月6日,Disease
2008年9月13日,2008年9月13日,Biology
2014年,2014年,Other
2014年11月25日,2014年11月25日,Biology
2014年12月2日,2014年12月2日,Biology
2014年7月29日,2014年7月29日,Biology
2014年7月7日,2014年7月7日,Biology
2015年10月13日,2015年10月13日,Biology
2016年6月29日,2016年6月29日,Biology
2016年7月30日,2016年7月30日,Biology
2016年9月19日,2016年9月19日,Biology
2018年8月14日,2018年8月14日,Biology
2019年8月8日,2019年8月8日,Biology
2019年9月1日,2019年9月1日,Biology
2020年5月1日,2020年5月1日,Biology
2021年6月10日,2021年6月10日,Biology
2021年6月23日,2021年6月23日,Biology
2023,2023,Biology
2023年10月29日,2023年10月29日,Biology
2026,2026,Biology
2026年6月18日,2026年6月18日,Biology
37岁,37岁,Biology
502,502,Biology
518,518,Biology
530,530,Biology
56,56,Other
562,562,Biology
567,567,Other
634,634,Other
738,738,Biology
75克,75克,Biology
916,916,Biology
923,923,Other
944,944,Other
987,987,Biology
988,988,Other
Jia Panpan,Jia Panpan,Alias
Jia Yueyue,Jia Yueyue,Alias
Lei Lei,Lei Lei,Alias
丁丁,丁丁,Person
万人迷,万人迷,Alias
上海大世界吉尼斯,上海大世界吉尼斯,Person
东北大熊猫,东北大熊猫,Alias
两岁生日会,两岁生日会,Behavior
中国,中国,Place
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Habitat
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Habitat
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Place
中国大熊猫保护研究中心都江堰基地,中国大熊猫保护研究中心都江堰基地,Place
中国大熊猫保护研究中心雅安基地,中国大熊猫保护研究中心雅安基地,Place
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Habitat
二顺,二顺,Person
云南野生动物园,云南野生动物园,Place
亚布力,亚布力,Place
亚布力熊猫馆,亚布力熊猫馆,Place
亮亮,亮亮,Person
优优,优优,Person
佳佳,佳佳,Person
冒险世界,冒险世界,Place
冕宁县拖乌乡,冕宁县拖乌乡,Place
凤凰中华大熊猫苑,凤凰中华大熊猫苑,Habitat
凤凰中华大熊猫苑,凤凰中华大熊猫苑,Place
分开展示,分开展示,Behavior
初心,初心,Person
加悦悦,加悦悦,Alias
加悦悦,加悦悦,Entity
加拿大多伦多动物园,加拿大多伦多动物园,Place
加盼盼,加盼盼,Alias
加盼盼,加盼盼,Entity
加盼盼,加盼盼,Other
加盼盼,加盼盼,Person
华妍,华妍,Person
南思嘉，北二胖,南思嘉，北二胖,Other
卡尔加里动物园,卡尔加里动物园,Place
卯卯,卯卯,Alias
友友,友友,Person
吴华均,吴华均,Person
周岁庆贺活动,周岁庆贺活动,Behavior
和兴,和兴,Person
哈兰,哈兰,Biology
喜妹,喜妹,Person
四川唐家河国家级自然保护区,四川唐家河国家级自然保护区,Place
四川宝兴县,四川宝兴县,Habitat
四川宝兴县,四川宝兴县,Place
四川栗子坪国家级自然保护区,四川栗子坪国家级自然保护区,Place
四川省南坪县（现九寨沟县）,四川省南坪县（现九寨沟县）,Place
四川野外,四川野外,Habitat
园园,园园,Person
园月,园月,Person
圆满,圆满,Entity
坪坪,坪坪,Entity
壮妹,壮妹,Person
多伦多动物园,多伦多动物园,Place
大毛,大毛,Person
大饼嘉,大饼嘉,Alias
天宝,天宝,Alias
太阳,太阳,Alias
奇果,奇果,Person
奥地利安杰利女士,奥地利安杰利女士,Person
好奇,好奇,Person
好好,好好,Person
娅光,娅光,Entity
娅光,娅光,Person
娅娅,娅娅,Biology
娅祥,娅祥,Biology
娅老二,娅老二,Person
娇庆,娇庆,Person
安安,安安,Biology
安安,安安,Person
宝兴县永富乡出居沟,宝兴县永富乡出居沟,Place
宝妹,宝妹,Person
宝弟,宝弟,Alias
宝弟,宝弟,Entity
小核桃,小核桃,Entity
小鸟型黑眼圈、尖耳和高鼻梁,小鸟型黑眼圈、尖耳和高鼻梁,Biology
屏屏,屏屏,Person
帅帅,帅帅,Person
广州动物园,广州动物园,Place
广州长隆野生动物园,广州长隆野生动物园,Place
张卡,张卡,Person
张梦,张梦,Entity
彩云,彩云,Person
彩浜,彩浜,Alias
彩浜,彩浜,Entity
德国柏林动物园,德国柏林动物园,Place
思嘉,思嘉,Entity
成都,成都,Place
成都动物园,成都动物园,Place
成都双流国际机场,成都双流国际机场,Place
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Habitat
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Place
成都野生动物园,成都野生动物园,Habitat
扬州茱萸湾动物园,扬州茱萸湾动物园,Place
扬州茱萸湾风景区,扬州茱萸湾风景区,Habitat
扬州茱萸湾风景区,扬州茱萸湾风景区,Place
无锡动物园,无锡动物园,Place
日本东京上野动物园,日本东京上野动物园,Habitat
日本东京上野动物园,日本东京上野动物园,Place
日本和歌山县警方,日本和歌山县警方,Person
日本和歌山白浜野生动物园,日本和歌山白浜野生动物园,Habitat
日本和歌山白浜野生动物园,日本和歌山白浜野生动物园,Place
星徽,星徽,Person
星星,星星,Entity
星雅,星雅,Biology
晓晓,晓晓,Person
月月,月月,Biology
望舒,望舒,Alias
望舒,望舒,Person
朝阳,朝阳,Person
枫浜,枫浜,Biology
枫浜,枫浜,Person
柏林动物园,柏林动物园,Place
核桃坪野化培训基地,核桃坪野化培训基地,Habitat
桃桃,桃桃,Entity
桃浜,桃浜,Person
梅浜,梅浜,Person
梅浜,梅浜,Species
梦圆,梦圆,Alias
梦圆,梦圆,Entity
梦圆,梦圆,Person
梦好,梦好,Person
梦想,梦想,Entity
梦想,梦想,Person
梦梦,梦梦,Person
梦甜,梦甜,Person
梵星,梵星,Alias
梵星,梵星,Entity
楼生,楼生,Alias
