id:ID,name,:LABEL
149.6克,149.6克,Biology
159克,159克,Biology
1991年,1991年,Other
1991年11月,1991年11月,Biology
2010年8月9日,2010年8月9日,Other
2011年8月12日,2011年8月12日,Other
2011年8月20日,2011年8月20日,Other
2013年7月15日,2013年7月15日,Biology
2013年7月15日,2013年7月15日,Other
2013年7月6日,2013年7月6日,Other
2014年5月,2014年5月,Other
2023年7月,2023年7月,Biology
2023年7月,2023年7月,Other
382,382,Other
40公斤,40公斤,Biology
781,781,Other
821,821,Other
826,826,Other
866,866,Other
870,870,Other
990,990,Other
9月1日,9月1日,Other
He Qi,He Qi,Alias
VIPKID,VIPKID,Person
一号别墅,一号别墅,Habitat
中国保护大熊猫研究中心核桃坪野化培训基地,中国保护大熊猫研究中心核桃坪野化培训基地,Place
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Place
中国大熊猫保护研究中心卧龙自然保护区,中国大熊猫保护研究中心卧龙自然保护区,Place
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Place
九九,九九,Person
京宝,京宝,Person
亮亮,亮亮,Species
优优,优优,Species
伦伦,伦伦,Species
何弃疗,何弃疗,Alias
冕宁县冶勒自然保护区,冕宁县冶勒自然保护区,Place
华丽,华丽,Person
华姣,华姣,Entity
和和,和和,Person
和琪,和琪,Entity
和琪,和琪,Person
和美,和美,Person
喜伦,喜伦,Species
喜兰,喜兰,Species
四川昭觉县,四川昭觉县,Place
四川栗子坪国家级自然保护区,四川栗子坪国家级自然保护区,Place
四川省卧龙英雄沟,四川省卧龙英雄沟,Habitat
四川省卧龙英雄沟,四川省卧龙英雄沟,Place
四川石棉县栗子坪自然保护区,四川石棉县栗子坪自然保护区,Place
因病离世,因病离世,Disease
大连森林动物园,大连森林动物园,Place
妙音,妙音,Entity
对外界环境十分警觉,对外界环境十分警觉,Behavior
张卡,张卡,Person
张想,张想,Entity
彩珍,彩珍,Alias
性格温顺,性格温顺,Behavior
成功,成功,Person
成都双流国际机场,成都双流国际机场,Place
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Habitat
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Place
成都大熊猫繁育研究基地月亮产房,成都大熊猫繁育研究基地月亮产房,Place
昭小美,昭小美,Alias
昭美,昭美,Entity
昭美,昭美,Person
格格,格格,Person
楼阿宝,楼阿宝,Person
毛色纯白,毛色纯白,Biology
洋洋,洋洋,Species
火气,火气,Alias
爱爬树,爱爬树,Behavior
爱疯六,爱疯六,Entity
爱疯六,爱疯六,Other
疯四,疯四,Other
白德耀斯和蓬蓬脸家族,白德耀斯和蓬蓬脸家族,Other
白杨,白杨,Person
睡觉总挑高枝,睡觉总挑高枝,Behavior
离堆,离堆,Person
美兰,美兰,Species
美国亚特兰大动物园,美国亚特兰大动物园,Habitat
美国亚特兰大动物园,美国亚特兰大动物园,Place
美奂,美奂,Species
美姑县大风顶保护区管理局,美姑县大风顶保护区管理局,Place
美轮,美轮,Entity
老佛爷,老佛爷,Alias
芦芦,芦芦,Person
英英,英英,Entity
草草,草草,Person
贵州森林野生动物园,贵州森林野生动物园,Place
轮辉,轮辉,Species
逝世于,逝世于,Disease
金宝,金宝,Entity
金宝,金宝,Person
金宵,金宵,Person
金虎,金虎,Person
金豆,金豆,Person
阳阳,阳阳,Species
阿宝,阿宝,Species
雅伦,雅伦,Species
雌性,雌性,Biology
飞云,飞云,Person
