:START_ID,:END_ID,:TYPE,source_file,evidence,category
宝妹,2019年7月6日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,大熊猫宝妹（2019年7月6日－），雌性，2019年与双胞胎哥哥宝哥出生于成都大熊猫繁育研究基地，母亲为海归大熊猫阿宝，父亲为大熊猫迎迎。,熊猫资料
宝妹,雌性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,大熊猫宝妹（2019年7月6日－），雌性，2019年与双胞胎哥哥宝哥出生于成都大熊猫繁育研究基地，母亲为海归大熊猫阿宝，父亲为大熊猫迎迎。,熊猫资料
宝妹,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,大熊猫宝妹（2019年7月6日－），雌性，2019年与双胞胎哥哥宝哥出生于成都大熊猫繁育研究基地，母亲为海归大熊猫阿宝，父亲为大熊猫迎迎。,熊猫资料
宝妹,209克,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,该对龙凤胎创下全球人工圈养大熊猫双胞胎初生体重最高纪录，宝哥初生体重211.6克，宝妹初生体重209克,熊猫资料
宝妹,阿宝,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,母亲为海归大熊猫阿宝,熊猫资料
宝妹,迎迎,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,父亲为大熊猫迎迎,熊猫资料
娅韵,796,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2010年9月10日出生于成都大熊猫繁育研究基地，母亲为“英雄妈妈”娅娅，父亲为大熊猫科比,熊猫资料
娅韵,雌性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,娅韵（谱系号796），雌性大熊猫，2010年9月10日出生于成都大熊猫繁育研究基地,熊猫资料
娅韵,2010年9月10日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2010年9月10日出生于成都大熊猫繁育研究基地,熊猫资料
娅韵,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2010年9月10日出生于成都大熊猫繁育研究基地,熊猫资料
娅韵,155克,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,初生体重155克,熊猫资料
娅韵,娅娅,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,母亲为“英雄妈妈”娅娅,熊猫资料
娅韵,科比,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,父亲为大熊猫科比,熊猫资料
娅韵,娅娅,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,系娅娅最小的后代,熊猫资料
娅韵,二喜,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,与雄性大熊猫“二喜”共同生活期间以性格安静、偏好进食竹叶和苹果为特征,熊猫资料
娅韵,长沙生态动物园,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2013年6月迁至长沙生态动物园,熊猫资料
娅韵,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2017年5月返回成都基地,熊猫资料
娅韵,韵文,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2018年6月5日成功诞下龙凤胎，大仔“韵文”（雌性，135.3克）与小仔“韵武”（雄性，148.8克）,熊猫资料
娅韵,韵武,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2018年6月5日成功诞下龙凤胎，大仔“韵文”（雌性，135.3克）与小仔“韵武”（雄性，148.8克）,熊猫资料
奇果,1009,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,大熊猫奇果（谱系号1009），雌性，2016年7月1日出生于成都大熊猫繁育研究基地,熊猫资料
奇果,雌性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,大熊猫奇果（谱系号1009），雌性，2016年7月1日出生于成都大熊猫繁育研究基地,熊猫资料
奇果,2016年7月1日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2016年7月1日出生于成都大熊猫繁育研究基地,熊猫资料
奇果,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2016年7月1日出生于成都大熊猫繁育研究基地,熊猫资料
奇果,101克,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,出生体重101克,熊猫资料
奇果,奇缘,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,为母亲奇缘所生双胞胎中的小仔，其姐为奇一,熊猫资料
奇果,奇一,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,为母亲奇缘所生双胞胎中的小仔，其姐为奇一,熊猫资料
奇果,16级最甜美熊,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,因大圆脸特征获称“16级最甜美熊”,熊猫资料
奇果,西宁熊猫馆,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2019年6月5日，奇果与园满迁至西宁熊猫馆,熊猫资料
奇果,和兴,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,家庭关系包括同父异母的哥哥和兴,熊猫资料
奇果,2021年6月27日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2021年6月27日和2025年6月28日分别举办5岁、9周岁生日会,熊猫资料
奇果,2025年6月28日,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,2021年6月27日和2025年6月28日分别举办5岁、9周岁生日会,熊猫资料
冰星,519,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,冰星，雄性大熊猫，谱系号519，2000年9月1日和双胞胎弟弟“冰点”出生在成都大熊猫繁育研究基地，父母是大熊猫冰冰和哈兰。,熊猫资料
冰星,雄性,RELATED_TO,D:\panda\sandbox\starmap_ingest_chunks\百度百科熊猫星图11\part_01.md,冰星，雄性大熊猫，谱系号519，2000年9月1日和双胞胎弟弟“冰点”出生在成都大熊猫繁育研究基地,熊猫资料
