id:ID,name,:LABEL
001,001,Other
1143,1143,Other
1158,1158,Other
1285,1285,Other
132克,132克,Biology
1336,1336,Other
1375,1375,Other
165,165,Other
1936年,1936年,Biology
1938年4月1日,1938年4月1日,Biology
1959年8月19日,1959年8月19日,Biology
1961年,1961年,Biology
1973年,1973年,Biology
1975年6月7日,1975年6月7日,Biology
1984年9月9日,1984年9月9日,Biology
1986年6月,1986年6月,Biology
1986年8月12日,1986年8月12日,Biology
1989年1月29日,1989年1月29日,Biology
1995年8月16日,1995年8月16日,Biology
1998年9月10日,1998年9月10日,Biology
1999年,1999年,Biology
1999年9月25日,1999年9月25日,Biology
2000年7月,2000年7月,Biology
2000年8月8日,2000年8月8日,Biology
2007年9月28日,2007年9月28日,Biology
2010年7月30日,2010年7月30日,Biology
2014年,2014年,Other
2014年12月15日,2014年12月15日,Biology
2014年7月29日,2014年7月29日,Biology
2014年7月9日,2014年7月9日,Biology
2014年9月15日,2014年9月15日,Biology
2016年2月26日,2016年2月26日,Biology
2018年7月25日,2018年7月25日,Biology
2018年8月20日,2018年8月20日,Biology
2019年6月28日,2019年6月28日,Biology
2020年7月29日,2020年7月29日,Biology
2021年9月12日,2021年9月12日,Biology
2022年1月20日,2022年1月20日,Other
2022年3月3日,2022年3月3日,Biology
2022年6月12日,2022年6月12日,Biology
2022年7月22日,2022年7月22日,Biology
2023年1月20日,2023年1月20日,Biology
2024年,2024年,Other
2025年1月16日,2025年1月16日,Biology
2025年4月4日,2025年4月4日,Biology
26公斤,26公斤,Biology
278,278,Other
432,432,Biology
432,432,Other
467,467,Other
496,496,Biology
496,496,Other
503,503,Biology
503,503,Other
511,511,Other
692,692,Other
774,774,Other
91克,91克,Biology
92公斤,92公斤,Biology
940,940,Other
Ying Ying,Ying Ying,Alias
“一带一路”国际技能大赛迎宾大使,“一带一路”国际技能大赛迎宾大使,Other
三星,三星,Entity
不足10天,不足10天,Biology
两河口园林局,两河口园林局,Place
中国大熊猫保护研究中心卧龙神树坪基地,中国大熊猫保护研究中心卧龙神树坪基地,Habitat
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Habitat
中国大熊猫保护研究中心耿达神树坪基地,中国大熊猫保护研究中心耿达神树坪基地,Habitat
中国大熊猫保护研究中心都江堰基地,中国大熊猫保护研究中心都江堰基地,Habitat
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Habitat
乐乐,乐乐,Person
乐生,乐生,Person
二顺,二顺,Person
亮亮,亮亮,Person
优优,优优,Person
佛坪熊猫谷,佛坪熊猫谷,Habitat
全美,全美,Person
八喜,八喜,Entity
八喜,八喜,Person
公主,公主,Person
兰韵,兰韵,Entity
冰华,冰华,Person
凤仪,凤仪,Person
加悦悦,加悦悦,Person
加盼盼,加盼盼,Person
北京动物园,北京动物园,Habitat
北京动物园,北京动物园,Place
北动保安队长,北动保安队长,Alias
半半,半半,Person
华妮,华妮,Entity
华妮,华妮,Person
华姣,华姣,Species
华宝,华宝,Person
华虎,华虎,Species
卧龙核桃坪基地,卧龙核桃坪基地,Habitat
双双,双双,Person
古古,古古,Entity
古大爷,古大爷,Alias
史密森学会国家动物园,史密森学会国家动物园,Place
周恩来,周恩来,Person
和和,和和,Species
唐唐,唐唐,Person
喉部阻塞并发肺炎,喉部阻塞并发肺炎,Disease
喜乐,喜乐,Person
喜妹,喜妹,Entity
喜悦,喜悦,Entity
喜悦,喜悦,Person
四川宝兴,四川宝兴,Place
四川宝兴县,四川宝兴县,Place
四川汶川县,四川汶川县,Place
四川省,四川省,Place
四川省汶川县,四川省汶川县,Place
