:START_ID,:END_ID,:TYPE,source_file,evidence,category
大熊猫,成都大熊猫繁育研究基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,功仔（外文名：Gong Zai），雄性大熊猫，谱系号711，2008年7月26日出生于成都大熊猫繁育研究基地，出生体重117克。,熊猫资料
大熊猫,2008年7月26日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2008年7月26日出生于成都大熊猫繁育研究基地,熊猫资料
大熊猫,117克,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,出生体重117克,熊猫资料
大熊猫,美国梦工场动画团队,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2008年10月被美国梦工场动画团队选为电影《功夫熊猫》主角阿宝的原型。,熊猫资料
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2011年8月被泛珠三角区域共同认养并命名为“城城”,熊猫资料
大熊猫,2011年8月,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2011年8月被泛珠三角区域共同认养并命名为“城城”,熊猫资料
大熊猫,都江堰熊猫谷,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2012年迁居都江堰熊猫谷,熊猫资料
大熊猫,2014年底,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2012年迁居都江堰熊猫谷，2014年底返回成都基地生活至今。,熊猫资料
大熊猫,和兴,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,拥有和兴、和风、和花、和叶等同母弟妹。,熊猫资料
大熊猫,和风,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,拥有和兴、和风、和花、和叶等同母弟妹。,熊猫资料
大熊猫,和花,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,拥有和兴、和风、和花、和叶等同母弟妹。,熊猫资料
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,拥有和兴、和风、和花、和叶等同母弟妹。,熊猫资料
大熊猫,钓猫训练,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,其在与饲养员互动的“钓猫”训练中展现出机敏行为特性。,熊猫资料
大熊猫,中国大熊猫保护研究中心核桃坪野化培训基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,大熊猫美香，雌性，谱系号473。1998年7月22日出生于中国大熊猫保护研究中心核桃坪野化培训基地，母亲是大熊猫雪雪。,熊猫资料
大熊猫,1998年7月22日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,1998年7月22日出生于中国大熊猫保护研究中心核桃坪野化培训基地,熊猫资料
大熊猫,美国华盛顿国家动物园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2000年12月6日，和大熊猫添添一起旅居在美国华盛顿国家动物园。,熊猫资料
大熊猫,2000年12月6日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2000年12月6日，和大熊猫添添一起旅居在美国华盛顿国家动物园。,熊猫资料
大熊猫,2020年8月21日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,幼子“小奇迹”于2020年8月21日出生。,熊猫资料
大熊猫,2023年11月8日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,当地时间2023年11月8日，旅美大熊猫“美香”“添添”和它们的幼崽“小奇迹”启程返回中国。北京时间11月9日23时多，旅美大熊猫“美香”“添添”“小奇迹”抵达四川成都双流国际机场。,熊猫资料
大熊猫,四川成都双流国际机场,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,北京时间11月9日23时多，旅美大熊猫“美香”“添添”“小奇迹”抵达四川成都双流国际机场。,熊猫资料
大熊猫,中国大熊猫保护研究中心都江堰基地,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,目前“美香”与“添添”居住在中国大熊猫保护研究中心都江堰基地。,熊猫资料
大熊猫,韩国爱宝乐园,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,大熊猫睿宝，雌性大熊猫，2023年7月7日出生于韩国爱宝乐园。,熊猫资料
大熊猫,2023年7月7日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2023年7月7日出生于韩国爱宝乐园。,熊猫资料
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,母亲是大熊猫华妮（爱宝），父亲是大熊猫园欣（乐宝），姐姐是大熊猫福宝（已返回中国），双胞胎妹妹是大熊猫辉宝。,熊猫资料
大熊猫,2023年10月12日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2023年10月12日，爱宝乐园举行双胞胎幼崽首次公众见面会，并公布名字为“睿宝”和“辉宝”。,熊猫资料
大熊猫,2024年1月4日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2024年1月4日起，“睿宝”正式与公众见面。,熊猫资料
大熊猫,2024年7月7日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2024年7月7日，迎来一周岁生日，爱宝乐园举办庆生活动。,熊猫资料
大熊猫,2025年7月7日,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2025年7月7日，迎来两周岁生日，爱宝乐园举办生日会。,熊猫资料
大熊猫,2025年9月,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2025年9月，有望在新场馆单独与游客见面。,熊猫资料
大熊猫,2026冬,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,2026年6月3日消息，预计将于2026冬返回中国。,熊猫资料
大熊猫,90公斤,RELATED_TO,D:\panda\docs\熊猫资料\熊猫资料3.md,体重接近90公斤，成长状况良好。,熊猫资料
