id:ID,name,:LABEL
2015年8月15日,2015年8月15日,Biology
2025年8月28日,2025年8月28日,Biology
2025年8月28日,2025年8月28日,Other
2026年4月3日11时57分,2026年4月3日11时57分,Biology
973,973,Other
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Habitat
倩宝,倩宝,Person
冰宝,冰宝,Person
刀疤达,刀疤达,Alias
卧龙神树坪基地,卧龙神树坪基地,Habitat
宝力,宝力,Person
家和,家和,Person
家美,家美,Entity
家美的大崽,家美的大崽,Entity
念念,念念,Person
文静,文静,Behavior
炸毛,炸毛,Alias
炸毛,炸毛,Behavior
知路,知路,Person
第九个“世界野生动植物日”,第九个“世界野生动植物日”,Other
第九个“世界野生动植物日”代言大熊猫,第九个“世界野生动植物日”代言大熊猫,Other
美国华盛顿国家动物园,美国华盛顿国家动物园,Habitat
美年达,美年达,Alias
美心,美心,Alias
荣荣,荣荣,Person
锦心,锦心,Person
雌性,雌性,Biology
震生,震生,Person
青仔,青仔,Entity
青仔,青仔,Person
青宝,青宝,Entity
青宝,青宝,Person
青青,青青,Person
