id:ID,name,:LABEL
1028,1028,Other
1038,1038,Other
1074,1074,Other
1173,1173,Other
160.2克,160.2克,Other
166.8克,166.8克,Biology
186克,186克,Biology
195.5克,195.5克,Biology
1980年9月,1980年9月,Other
1983年,1983年,Biology
1988年,1988年,Biology
1989年,1989年,Other
1990年8月24日,1990年8月24日,Other
1991年9月7日,1991年9月7日,Other
1995年,1995年,Biology
1997年8月2日,1997年8月2日,Biology
1999年8月21日,1999年8月21日,Biology
2000年,2000年,Biology
2000年9月6日,2000年9月6日,Biology
2004年10月22日,2004年10月22日,Biology
2005-08-08,2005-08-08,Other
2005-08-30,2005-08-30,Other
2005年7月9日,2005年7月9日,Biology
2005年8月30日,2005年8月30日,Biology
2005年8月8日,2005年8月8日,Biology
2006年8月13日,2006年8月13日,Other
2006年8月23日,2006年8月23日,Other
2007-07-01,2007-07-01,Other
2007年7月23日,2007年7月23日,Other
2009,2009,Other
2009年,2009年,Biology
2011年12月4日,2011年12月4日,Biology
2011年12月4日,2011年12月4日,Other
2014年8月10日,2014年8月10日,Biology
2015年,2015年,Biology
2015年11月6日,2015年11月6日,Biology
2015年6月27日,2015年6月27日,Biology
2015年6月27日,2015年6月27日,Other
2015年8月18日,2015年8月18日,Biology
2016-08-09,2016-08-09,Other
2016-08-19,2016-08-19,Other
2016年10月16日,2016年10月16日,Other
2016年6月20日,2016年6月20日,Biology
2016年8月19日,2016年8月19日,Biology
2016年8月9日,2016年8月9日,Biology
2017年6月27日,2017年6月27日,Biology
2017年6月27日,2017年6月27日,Other
2018年6月20日,2018年6月20日,Biology
2019年,2019年,Other
2019年6月11日,2019年6月11日,Biology
2020年,2020年,Biology
2020年6月11日,2020年6月11日,Biology
2020年9月9日,2020年9月9日,Other
2021年6月11日,2021年6月11日,Biology
2022年,2022年,Other
2022年11月19日,2022年11月19日,Biology
205克,205克,Biology
230,230,Other
362,362,Other
371,371,Other
374,374,Other
397,397,Other
418,418,Other
42.8克,42.8克,Biology
455,455,Other
487,487,Other
521,521,Other
593,593,Other
595,595,Other
598,598,Other
606,606,Other
635,635,Other
639,639,Other
671,671,Other
68.5克,68.5克,Biology
68克,68克,Biology
6胎12仔、存活8只,6胎12仔、存活8只,Other
860,860,Other
932,932,Other
977,977,Other
998,998,Other
Bai Yun,Bai Yun,Alias
Le Le,Le Le,Alias
Tai Shan,Tai Shan,Alias
《王牌播音员》,《王牌播音员》,Other
上海动物园,上海动物园,Habitat
东方童画公司,东方童画公司,Person
中国,中国,Place
中国保护大熊猫研究中心核桃坪野化培训基地,中国保护大熊猫研究中心核桃坪野化培训基地,Habitat
中国保护大熊猫研究中心雅安碧峰峡基地,中国保护大熊猫研究中心雅安碧峰峡基地,Habitat
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Habitat
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Person
中国大熊猫保护研究中心卧龙基地,中国大熊猫保护研究中心卧龙基地,Habitat
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Habitat
中国大熊猫保护研究中心都江堰基地,中国大熊猫保护研究中心都江堰基地,Habitat
中国大熊猫保护研究中心都江堰基地康养区,中国大熊猫保护研究中心都江堰基地康养区,Habitat
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Habitat
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Place
中国大熊猫研究中心,中国大熊猫研究中心,Habitat
中国成都,中国成都,Habitat
中国移动咪咕公司,中国移动咪咕公司,Person
中日友好特使,中日友好特使,Alias
乐乐,乐乐,Entity
乔乔,乔乔,Entity
乔伊,乔伊,Person
