id:ID,name,:LABEL
1000,1000,Other
1021,1021,Other
124.4克,124.4克,Biology
141克,141克,Biology
149.6克,149.6克,Biology
150公斤,150公斤,Biology
152克,152克,Biology
159克,159克,Biology
161克,161克,Biology
170.3g,170.3g,Biology
1992年9月22日,1992年9月22日,Biology
2002年9月28日,2002年9月28日,Biology
2003年9月6日,2003年9月6日,Biology
2005年7月3日,2005年7月3日,Biology
2005年8月29日,2005年8月29日,Biology
2008年9月6日,2008年9月6日,Biology
2010年8月9日,2010年8月9日,Other
2011年8月12日,2011年8月12日,Biology
2011年8月12日,2011年8月12日,Other
2011年8月20日,2011年8月20日,Other
2012年1月15日,2012年1月15日,Biology
2012年8月15日,2012年8月15日,Biology
2013年7月15日,2013年7月15日,Biology
2013年7月23日,2013年7月23日,Biology
2013年7月6日,2013年7月6日,Other
2014年5月,2014年5月,Other
2015年8月18日,2015年8月18日,Biology
2015年8月22日,2015年8月22日,Biology
2016年6月23日,2016年6月23日,Biology
2016年7月31日,2016年7月31日,Biology
2019年4月29日,2019年4月29日,Biology
2019年8月10日,2019年8月10日,Biology
2019年8月10日,2019年8月10日,Other
2020年4月9日,2020年4月9日,Biology
2020年4月9日,2020年4月9日,Other
2020年7月26日,2020年7月26日,Biology
2020年8月27日,2020年8月27日,Biology
2021年12月11日,2021年12月11日,Behavior
2021年8月2日,2021年8月2日,Biology
2022年8月5日,2022年8月5日,Behavior
2023年7月,2023年7月,Biology
2024,2024,Biology
2024年,2024年,Biology
2024年8月12日,2024年8月12日,Biology
382,382,Other
394,394,Other
40公斤,40公斤,Biology
542,542,Other
557,557,Other
570,570,Other
581,581,Other
60公斤,60公斤,Biology
618,618,Other
736,736,Other
781,781,Other
821,821,Other
822,822,Other
826,826,Other
83克,83克,Biology
850,850,Other
866,866,Other
870,870,Other
875,875,Other
90.5克,90.5克,Biology
976,976,Other
978,978,Other
990,990,Other
9月1日,9月1日,Biology
Bing Bing,Bing Bing,Alias
He Mei,He Mei,Alias
He Qi,He Qi,Alias
He Xing,He Xing,Alias
Ruyi Giant Panda,Ruyi Giant Panda,Alias
VIPKID,VIPKID,Person
一家,一家,Person
丁丁,丁丁,Person
上海野生动物园,上海野生动物园,Habitat
上海野生动物园熊猫馆,上海野生动物园熊猫馆,Habitat
中国,中国,Place
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Habitat
中国大熊猫保护研究中心,中国大熊猫保护研究中心,Place
中国大熊猫保护研究中心核桃坪基地,中国大熊猫保护研究中心核桃坪基地,Habitat
中国大熊猫保护研究中心核桃坪野化培训基地,中国大熊猫保护研究中心核桃坪野化培训基地,Habitat
中国大熊猫保护研究中心神树坪基地,中国大熊猫保护研究中心神树坪基地,Habitat
中国大熊猫保护研究中心神树坪基地（四川）,中国大熊猫保护研究中心神树坪基地（四川）,Habitat
中国大熊猫保护研究中心雅安碧峰峡基地,中国大熊猫保护研究中心雅安碧峰峡基地,Habitat
九九,九九,Person
云南野生动物园,云南野生动物园,Habitat
京宝,京宝,Person
亮亮,亮亮,Person
仙女,仙女,Alias
仙子,仙子,Person
优优,优优,Person
伟伟,伟伟,Person
伦伦,伦伦,Entity
伦伦,伦伦,Person
何弃疗,何弃疗,Alias
俄罗斯莫斯科动物园,俄罗斯莫斯科动物园,Habitat
俄罗斯莫斯科动物园,俄罗斯莫斯科动物园,Place
傲傲,傲傲,Person
共栖进食,共栖进食,Behavior
冕宁县冶勒自然保护区,冕宁县冶勒自然保护区,Habitat
冬冬,冬冬,Person
冰冰,冰冰,Entity
冰墩墩,冰墩墩,Person
冰宝,冰宝,Person
前场展出,前场展出,Behavior
功仔,功仔,Person
