id:ID,name,:LABEL
1008,1008,Other
1085,1085,Other
115克,115克,Biology
1261,1261,Other
2005年8月11日,2005年8月11日,Biology
2016年7月1日,2016年7月1日,Biology
2017年7月26日,2017年7月26日,Biology
2020年8月21日,2020年8月21日,Biology
2021年7月17日,2021年7月17日,Biology
607,607,Other
Xiao Qi Ji,Xiao Qi Ji,Alias
七喜,七喜,Person
七巧,七巧,Person
中国大熊猫保护中心雅安碧峰峡基地,中国大熊猫保护中心雅安碧峰峡基地,Habitat
中国大熊猫保护研究中心卧龙神树坪基地,中国大熊猫保护研究中心卧龙神树坪基地,Habitat
仔仔,仔仔,Alias
佑佑,佑佑,Person
佛坪熊猫谷,佛坪熊猫谷,Habitat
兴路,兴路,Person
冉冉,冉冉,Person
卧龙中国大熊猫保护研究中心,卧龙中国大熊猫保护研究中心,Habitat
可爱多,可爱多,Alias
史密桑尼国家动物园,史密桑尼国家动物园,Place
噗噗,噗噗,Alias
园欣,园欣,Person
多多,多多,Alias
奇一,奇一,Entity
奇兔兔,奇兔兔,Alias
奇小方,奇小方,Alias
奇果,奇果,Person
奇福,奇福,Person
奇缘,奇缘,Person
安安,安安,Alias
小丫头,小丫头,Person
小乔,小乔,Person
小奇迹,小奇迹,Entity
小川,小川,Person
小雅,小雅,Person
小馨,小馨,Entity
希望,希望,Entity
幸福,幸福,Alias
恒安集团,恒安集团,Person
成都双流国际机场,成都双流国际机场,Place
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Habitat
成都大熊猫繁育研究基地,成都大熊猫繁育研究基地,Place
成都大熊猫繁育研究基地太阳产房,成都大熊猫繁育研究基地太阳产房,Habitat
成都大熊猫繁育研究基地月亮产房,成都大熊猫繁育研究基地月亮产房,Habitat
新媛,新媛,Person
武汉动物园,武汉动物园,Habitat
水灵,水灵,Person
汉媛,汉媛,Person
泰山天颐湖花海熊猫岛,泰山天颐湖花海熊猫岛,Habitat
添添,添添,Person
清风,清风,Person
湖北省宜昌市儿童公园动物园,湖北省宜昌市儿童公园动物园,Habitat
溜溜,溜溜,Person
熊好方,熊好方,Alias
玩具多,玩具多,Alias
福仔,福仔,Alias
福多多,福多多,Entity
福妮,福妮,Person
福娃,福娃,Person
福来,福来,Person
福顺,福顺,Person
美国史密桑尼国家动物园,美国史密桑尼国家动物园,Habitat
美国史密桑尼国家动物园,美国史密桑尼国家动物园,Place
美香,美香,Person
虎啸,虎啸,Person
迈迈,迈迈,Person
迎迎,迎迎,Person
都江堰,都江堰,Habitat
野兽派公司,野兽派公司,Person
陕西省珍稀野生动物抢救饲养研究中心,陕西省珍稀野生动物抢救饲养研究中心,Habitat
雄性,雄性,Biology
雌性,雌性,Biology
顺顺,顺顺,Person
龙凤胎幼崽,龙凤胎幼崽,Biology
龙欣,龙欣,Person
